"que","than","that, than, whether, that, which, what, whom, than, which, what, how","que, afin que, autant que, que, si, que, soit, que, qui, ce, celle, celui, cela, qui, laquelle, lequel, que, quel, quelle, que, quoi, quel, qui, que, à qui, avec qui, que, de, que, quel, que, quelle, quel, comment, que","aussi, mais, même, cependant, aussi, tant, puisque, même, également, quand, comme, mais, seul, uniquement, seulement, exclusivement, même, cependant, mais, simplement, uniquement, seulement, sauf, que?, alors que, bien que, ainsi que, parce que, tandis que, pour que, dès que, tant que, en tant que, afin que","",""
"tu","you","you, thou","vous, tu, on, te, toi, tu, toi","tu es, si tu veux, Comment vas-tu?, Qu'est-ce que tu fais?, Qu'est-ce que tu dis?, Qu'est-ce que tu as dit?","Pronom personnel masculin et féminin de la deuxième personne du singulier. Tu est toujours sujet du verbe.<br />","Tu chantes bien .<br />"
"m'aimerais","love me","","","","",""
"pour","for","for, to, of, towards, toward","pour, pendant, depuis, malgré, à, de, pour, vers, sur, en, de, en, pour, vers, pour, du côté de, dans la direction, à l'égard de, vis-à-vis, vers, pour, du côté de, dans la direction, à l'égard","envers, pour que, pour toujours, pour moi, pour le moment, pour commencer, pour eux, pour nous, pour l'instant, pour la vie, pour toi","Ce qui est favorable, le bon côté.<br />À la place de.<br />En vue de, afin de.<br />À destination de.<br />À cause de.<br />Parce que.<br />Afin de.<br />Même si.<br />En échange de.<br />","Il m’a prise pour une autre .<br />Pour réussir, il faut travailler .<br />Prendre l’avion pour Montréal .<br />Cette voiture est appréciée pour sa faible consommation d’essence .<br />Pour avoir aimé beaucoup, il a été très heureux .<br />Faire de l’exercice pour être en forme .<br />Cette hypothèse, pour être exacte, n’explique pas tout .<br />J’ai acheté ce manteau pour 200&nbsp;$ .<br />"
"un","a","a, an, one, one, one, one","un, une, un, une, un, une, unique, un, une, homme, un, un","inégalable, une, par, an, seul, un peu, quelqu'un, un jour, un petit peu, un moment, un autre, un moyen, faire un effort, d'un, faire un voyage","Simple, unique.<br />Nombre qui exprime l’unité.<br />Première page d’un quotidien.<br />Une unité.<br />Premier.<br />Le déterminant indéfini se rapporte à une personne, à une chose indéterminée ou non encore dénommée.<br />Quelqu’un, une certaine personne.<br />","Dans ce jardin poussent un saule et deux pommiers .<br />"
"temps","time","time, times, weather, days, beat, era, season, tense, eon","temps, moment, fois, heure, époque, saison, fois, temps, temps, tempête, brise, journées, temps, époque, battement, rythme, temps, pulsation, ronde, roulement, ère, époque, temps, histoire, qui fait une époque, saison, temps, époque, moment opportun, temps, période, temps","durée, jour, période, intempérie, moment, durée, phrase, jugement, longtemps, peine, délai, fois, durée, moment, part, durée, heure, fois, jour, aujourd'hui, période, point, intempérie, moment, heure, période, durée, période, point, époque, délai, durée, mètre, durée, période, point, époque, moment, de temps en temps, en même temps, emploi du temps, tout le temps, le temps, pendant ce temps, temps libre, gagner du temps, perte de temps, le temps passe vite","La durée.<br />Espace de temps.<br />Époque.<br />Période.<br />État de l’atmosphère, conditions météorologiques.<br />Série de formes verbales qui indique à quel moment s’accomplit l’action.<br />","Le temps passe vite .<br />J’ai trop peu de temps à consacrer à la lecture .<br />Les temps modernes .<br />Le temps des récoltes .<br />Il fait beau temps (et non une *belle température) .<br />Le passé composé, le présent, le futur sont des temps du verbe qui marquent respectivement l’antériorité, la simultanéité et la postériorité .<br />"
"mais laisse-moi tomber, laisse-nous tomber","but let me down, let us down","","","","",""
"mais","but","but, although, yet, only, probably","mais, bien que, mais, malgré que, pourtant, mais, cependant, néanmoins, malgré tout, seulement, mais, probablement, mais, selon toute probabilité, peut-être","tôt ou tard, seul, cependant, tôt ou tard, fin, éventuellement, à l'heure, encore, pourtant, finalement, seul, uniquement, seulement, que, exclusivement, cependant, simplement, uniquement, seulement, que, sauf, maïs, mai, mais enfin, mais bien sûr, mais bien, épi de mais","Cette conjonction introduit une idée contraire, une restriction, une objection.<br />","Il a une bonne formation, mais il n’a pas l’expérience voulue .<br />"
"laisse","leash","lead, leash","plomb, avance, tête, fil, laisse, initiative, laisse, laisse pour le chien, filière, créance","plomb, col, collier, laisser, tenir en laisse","Lien avec lequel on attache un animal.<br />","Tenir un chien en laisse .<br />"
"moi","I","me, I, us, ego","me, moi, je, moi, nous, moi, ego, moi, arrogance","autodétermination, ego, arrêt, Maine, position, égotisme, autodétermination, ego, arrêt, gouvernement, avis, œil, règlement, déclaration, vue, jugement, tenue, décision, penser, opinion, Maine, position, œil, vue, vision, penser, opinion, égotisme, pour moi, chez moi, c'est moi, avec moi, selon moi, et moi aussi, de moi, pas moi, à moi, devant moi","La personne humaine.<br />Égocentrisme.<br />L’un des trois éléments de la structure psychique qui équilibre les pulsions instinctives et inconscientes (le ça ) et la censure (le surmoi ).<br />Pronom personnel masculin et féminin de la première personne du singulier.<br />EMPLOIS.<br />","Tu ne penses qu’à ton moi .<br />"
"tomber","fail","fall, fall down, drop, shed, collapse, tumble, go down, descend, land, drop out, droop, come off, pitch, dwindle","tomber, baisser, devenir, écrouler, effondrer, être battu, tomber, retomber, descendre, négliger, s'écrouler, tomber, abandonner, laisser tomber, baisser, supprimer, diminuer, perdre, verser, tomber, faire couler, séparer, déverser, écrouler, effondrer, tomber, échouer, capoter, perdre, culbuter, tomber, dégringoler, chuter, basculer, renverser, descendre, diminuer, baisser, tomber, plonger, battre, descendre, tomber, se descendre, se transmettre à, être issu de, passer par l'héritage de, débarquer, se poser, accoster, tomber, retomber, pêcher, abandonner, tomber, se retirer, renoncer, tomber, baisser, pencher, abattre, se décourager, commencer à baisser la tête, se détacher, se décoller, tomber, cesser, avoir lieu, se produire, lancer, tanguer, jeter, tomber, bazarder, donner, diminuer, tomber, s'affaiblir","passer, sembler, devenir, atteindre, dégringoler, baisser, aligner, descendre, provenir, croître, trouver, passer, revenir, sembler, causer, éviter, provoquer, devenir, atteindre, frapper, sembler, trouver, découvrir, dégringoler, baisser, abaisser, aligner, sortir, entrer, retomber, descendre, devenir, provenir, augmenter, accumuler, accroître, baisser, descendre, croître, abréger, baisser, réduire, amoindrir, diminuer, abaisser, trouver, devenir, automne, baisse, chute, automne, tombée de la nuit, crépuscule, automne, perte, chute, disparition, abaissement, baisse, automne, chute, cause, baisse, chute, automne, épingle, tomber amoureux, laisser tomber, tomber en panne, tomber dans les pommes, tomber malade, faire tomber, tomber par terre, tomber enceinte, tomber amoureux de, tomber sur","Être entraîné de haut en bas.<br />Tomber +&nbsp;adjectif ou nom. Devenir subitement (amoureux, malade, etc.).<br />","La petite fille est tombée de la balançoire .<br />Il est tombé amoureux (et non *en amour) .<br />"
"nous","us","we, us","nous, on, nous, moi","entre nous, pour nous, chacun de nous, nous même, à nous, Quel jour sommes-nous?, nous-mêmes, chacun d'entre nous, aucun de nous, nous sommes quittes","– Sujet.<br />– En apposition.<br />– Complément direct.<br />– Complément indirect.<br />– Complément de phrase.<br />– Nous  de modestie . Dans un contexte de communication professionnelle ou dans un texte de style soutenu, le pronom de la première personne du pluriel, nous, peut être employé à la place du je . Attention à l’accord de l’adjectif ou du participe, qui se fait au singulier. Nous sommes persuadée que cette solution est judicieuse, nous sommes convaincu.. . (selon que l’auteur du texte est une femme ou un homme).<br />– Nous  de société . On emploie également le pronom nous quand on parle au nom d’une entreprise, d’un organisme. Dans ce cas, l’accord de l’adjectif ou du participe passé se fait au masculin pluriel parce que le pronom représente plusieurs personnes. Nous sommes ravis de vous informer que votre demande est agréée.<br />","Nous viendrons demain .<br />Nous, nous sommes convaincus de ce fait, mais vous ne partagez pas cet avis .<br />Regardez-nous .<br />Ce jardin est à nous .<br />Venez chez nous .<br />"
"laisse la nuit trembler en moi","night leaves tremble in me","","","","",""
"la","There","the, la, lah, A, it, her","les, la, le, la, la, la, il, elle, le, ce, cela, la, elle, lui, la, celle, à elle, l'","Louisiane, dame, lanthane, statistique, Louisiane, dame, madame, lanthane, statistique, statistiques, là, la plupart, à la fois, toute la journée, à la place de, la semaine prochaine, faire la vaisselle, faire la fête, de la part de, par la suite, la foule","Sixième note de la gamme de do.<br />Déterminant défini qui s’emploie devant un nom féminin singulier désignant des personnes ou des choses connues, dont on a déjà parlé.<br />Pronom remplaçant un nom de personne ou de chose déterminé, déjà exprimé et qui est féminin singulier.<br />","Cette orange, tu la dégusteras cet après-midi .<br />"
"nuit","night","night, darkness, night time","nuit, obscurité, ténèbres, obscurité, ténèbres, nuit, noirceur, opacité, ignorance, nuit","soirée, obscurité, soirée, soirée, obscurité, noirceur, nuitée, obscurité, sombre, soirée, soir, nuire, bonne nuit, cette nuit, la nuit, chemise de nuit, toute la nuit, jour et nuit, de nuit, table de nuit, passer la nuit, pendant la nuit","Durée écoulée entre le coucher et le lever du soleil.<br />Obscurité.<br />","La nuit, tous les chats sont gris. (Adage)<br />Il fait nuit .<br />"
"trembler","tremble","tremble, shake, shiver, shudder, quake, quiver, quail, dither, quaver, wave, jar, float, gutter, bolt","trembler, frémir, frissonner, trembloter, se vibrer, se frissonner, agiter, secouer, ébranler, trembler, bouleverser, hocher, frissonner, trembler, frémir, tressaillir, fracasser, se trembler, frémir, frissonner, trembler, trépider, trembler, frémir, frissonner, frémir, trembler, frissonner, palpiter, trembloter, trembler, reculer, perdre courage, hésiter, trembler, chevroter, trembler, parler d'une voix tremblotante, agiter, saluer, brandir, onduler, gesticuler, trembler, ébranler, détonner, grincer, trembler, ne pas s'accorder, s'heurter, flotter, surnager, faire flotter, circuler, courir, trembler, couler, vaciller, trembler, boulonner, verrouiller, se sauver, laisser tomber, engouffrer, trembler","trembler de peur, trembler de froid, faire trembler","Être agité de mouvements répétés.<br />Éprouver une violente crainte.<br />","Ses mains ne tremblent pas du tout .<br />Ce réfugié tremble à l’idée de ne pouvoir rester au pays .<br />"
"en","in","in, into, to, at, of, during, thereof","dans, en, à, chez, dedans, au bout de, dans, en, dedans, de très près, à, de, pour, vers, sur, en, à, de, sur, en, vers, à propos de, de, en, pour, pendant, durant, en, au cours de, dans, lorsque, en, de cela","après, postérieurement, ensuite, par la suite, prochainement, puis, derrière, ultérieurement, subséquemment, en effet, en cours, en plus, en revanche, en haut, mettre en place, en bas, en attendant, en fait, en fonction de","Préposition qui marque un rapport de lieu, de temps, une notion de forme, de matière, de manière.<br />Pronom qui peut remplacer de suivi d’un groupe nominal, d’un complément de verbe ou d’un complément de nom.<br />","Une table en chêne .<br />De ce grand voyage autour du monde, ils en rêvent .<br />"
"laisse-moi tomber, laisse nous tomber","let me fall, drop us","","","","",""
"cette fois","this time","","","cette, fois","",""
"cette","this","this, that","cette, ce, cet, ces, ceci, celui-là, ce, cette, cet, ces","cette nuit, de cette façon, pour cette raison, à cette occasion, dans cette direction, dans cette situation, à cette époque-là","",""
"fois","time","times, time","fois, temps, temps, moment, fois, heure, époque, saison","temps, occasion, aventure, multiplication, temps, durée, phrase, jugement, longtemps, peine, délai, temps, durée, heure, occasion, aventure, fonction, occasion, multiplication, foi, encore une fois, une fois, deux fois, à la fois, chaque fois, plusieurs fois, il était une fois, une fois par semaine, trois fois, une fois par mois","Évènement, circonstance qui peut se renouveler.<br />Joint à un déterminant numéral, marque un nombre, un degré de fréquence, un degré de grandeur.<br />","Je lui ai parlé plusieurs fois .<br />Deux fois par (et non *la) semaine .<br />"
"et oublie moi","and forget me","","","","",""
"et","and","and","et, aussi","et alors, aller et retour, et moi aussi, et puis, sain et sauf, nom et prénom, et caetera, et cetera, jour et nuit, vingt et un","La conjonction de coordination ou coordonnant unit des propositions indépendantes affirmatives.<br />La conjonction de coordination ou coordonnant unit une proposition affirmative et une proposition négative.<br />La conjonction de coordination ou coordonnant unit des unités aux dizaines.<br />","Le vent se lève et la pluie se met à tomber .<br />Il aime la bonne cuisine et ne fume pas .<br />Vingt et une personnes .<br />"
"oublie","forget","","","oublié, oublier","",""
"parcours ces flots, efface mes pas","path those waves, clears my steps","","","","",""
"parcours","route","course, route, journey, career, way, run, trip, record, hitch","cours, parcours, terrain, stage, course, voie, route, itinéraire, voie, parcours, tracé, voyage, trajet, parcours, course, carrière, parcours, vie, profession, avancement, façon, manière, moyen, voie, sens, parcours, course, tirage, série, cours, courant, parcours, voyage, excursion, sortie, parcours, faux pas, lapsus, record, enregistrement, dossier, registre, disque, parcours, attelage, anicroche, nœud, parcours, attachement, retard","piste, parcourir, parcours du combattant","Trajet à suivre pour passer d’un lieu à un autre.<br />","Le parcours de Québec à Montréal se fait en 2 h 30 .<br />"
"ces","these","these, this, that","ces, ceux, celles, cette, ce, cet, ces, ceci, celui-là, ce, cette, cet, ces","ces derniers jours, dans ces conditions, ces jours, dans ces jours","",""
"flots","waves","waves, blue","flots, bleu, couleur bleue, azur, ciel, mer, flots","flot, les flots, couler à flots","",""
"efface","clears","","","brosse, gomme, effaceur, effacé, effacer","Impropriété pour gomme (à effacer).<br />",""
"mes","my","my","mes, mon, ma","à mes côtés","Déterminant possessif pluriel de la première personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif mes renvoie à un seul « possesseur » de plusieurs êtres, de plusieurs objets.<br />","Mes livres .<br />Regarde mes patins à roulettes (un seul possesseur) et notre nouvelle tondeuse (plusieurs possesseurs) .<br />"
"pas","not","not, step, footstep, steps, pitch, pace, tread, move, foot, gauge, gage","pas, non, ne, pas du tout, ne ... point, ne ... pas, étape, pas, mesure, démarche, seuil, marchepied, pas, bruit de pas, empreinte, trace de pas, mesures, pas, escalier, pas, terrain, hauteur, tangage, brai, poix, rythme, allure, pas, vitesse, bande de roulement, semelle, pas, giron, chenille, bruit de pas, mouvement, déplacement, déménagement, passage, coup, pas, pied, bas, marche, patte, bout, pas, jauge, calibre, gabarit, pas, jauge, gage, calibre, gabarit, gant, pas","non, mauvais, non, ne, mauvais, empreinte, ruban, non, filetage, escalier, allure, rythme, enjambée, disposition, lancer, passage, empreinte, ruban, fil, non, rien, personne, filetage, fil, escalier, marche, échelon, baïonnette, allure, démarche, rythme, enjambée, disposition, étape, mesure, lancer, passage, démarche, coup, je ne sais pas, pas encore, pas mal, pas grave, pas du tout, pas de problème, pas bien, ne pas, pas cher, Je ne sais pas.","L’adverbe de négation est généralement précédé des particules de négation ne ou non.<br />Mouvement de mettre un pied devant l’autre pour marcher.<br />Façon de marcher.<br />Trace laissée par une personne en marchant.<br />Seuil.<br />","Elle ne viendra pas .<br />Il fait de grands pas, elle avance de quelques pas, puis revient sur ses pas .<br />Un pas cadencé, un pas de gymnastique .<br />Les enfants ont raconté avoir vu des pas dans la neige .<br />Sur le pas de la porte .<br />"
"car c’est le temps, car c’est le temps","because this is the time, because it's time","","","","",""
"car","because","car, bus, motor","voiture, car, wagon, autocar, tram, bus, autobus, autocar, car, moteur, voiture, car","entraîneur, arsenic, autobus, entraîneur, directeur, administrateur, patron, gestionnaire, gérant, cadre, directrice, dirigeant, entraîneur, autobus, répétiteur, arsenic, autobus, bus, camping car","Abréviation familière de autocar.<br />Conjonction servant à présenter la raison, l’explication de ce qui vient d’être formulé.<br />","Un car de touristes américains .<br />L’enfant n’ira pas à l’école demain, car il a la rougeole .<br />"
"c'est","it is","this is","voici, c'est","est","",""
"qui nous guidera","which will guide us","","","","",""
"qui","which","which, that, who, whom","qui, laquelle, lequel, que, quel, quelle, que, qui, ce, celle, celui, cela, qui, ceux, celles, qui, que, à qui, avec qui","qui?, avec qui, en ce qui concerne, n'importe qui, à qui, de qui, à qui de droit, celui qui, qui convient, qui plus est, qui dort","Pronom qui relie une phrase subordonnée à un nom ou à un pronom (l’antécédent).<br />","Le film qui l’a bouleversé raconte le génocide arménien .<br />"
"guidera","guide","guide, lead, direct, steer, shepherd, pilot, beacon, lead about, officer","guider, orienter, diriger, donner des conseils, conduire, mener, aboutir, amener, guider, entamer, diriger, orienter, ordonner, adresser, guider, suivre, diriger, guider, conduire, gouverner, amener, se diriger, guider, conduire, garder, soigner, escorter, piloter, diriger, guider, guider, allumer le phare, faire un phare, guider, ordonner, diriger, encadrer, commander, pourvoir de cadres, guider","amener, orienter, conduire, apprendre, amener, conduire, orienter, diriger, conduire, orienter, diriger, amener, conduire, diriger, conduire, diriger, apprendre, enseigner","Indiquer la voie à.<br />Diriger, conseiller.<br />Trouver son chemin.<br />","Ses conseils m’ont bien guidé .<br />Le chien guide l’aveugle .<br />"
"j’ai vu tes peurs","I have seen your fears","","","","",""
"vu","seen","understood, got it","entendu, vu, sous-entendu, vu","vu que, bien vu, Ça fait longtemps qu'on ne s'est pas vu.","Étant donné.<br />","Vu leurs bonnes intentions, nous acceptons .<br />"
"tes","your","your, your, thy","votre, vos, tes, ton, ta, votre, vos, tes, ton, ta, à vous, tes, ton, ta","","Déterminant possessif pluriel de la deuxième personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif tes renvoie à un seul « possesseur » de plusieurs êtres, de plusieurs objets.<br />","Tes jouets .<br />Fanny, joue avec tes animaux! (un seul possesseur) .<br />"
"peurs","fears","fear, fright, scare, creep","peur, crainte, danger, effroi, peur, frousse, peur, panique, crainte, peur, voleur, humeur","inquiétude, phobie, emmerde, terreur, crainte, vénération, inquiétude, crainte, phobie, emmerde, préoccupation, angoisse, souci, terreur, panique, effroi, crainte, épouvante, effroi, vénération, révérence, crainte, avoir peur, faire peur, sans peur, de peur, de peur de, trembler de peur, prendre peur","Crainte violente, inquiétude.<br />","La peur du noir .<br />"
"se cacher près de notre passé","hiding near our past","","","","",""
"se","himself","themselves, himself, herself","se, eux-mêmes, elles-mêmes, se, sa personne, lui-même, se, elle, elle-même","se lever, se reposer, se tromper, se promener, se coucher, se plaindre, se moquer, se battre, se taire, se souvenir","Pronom personnel réfléchi masculin et féminin de la troisième personne du singulier et du pluriel employé comme complément direct, comme complément indirect.<br />","Elle se lave .<br />"
