"mais","but","but, although, yet, only, probably","mais, bien que, mais, malgré que, pourtant, mais, cependant, néanmoins, malgré tout, seulement, mais, probablement, mais, selon toute probabilité, peut-être","tôt ou tard, seul, cependant, tôt ou tard, fin, éventuellement, à l'heure, encore, pourtant, finalement, seul, uniquement, seulement, que, exclusivement, cependant, simplement, uniquement, seulement, que, sauf, maïs, mai, mais enfin, mais bien sûr, mais bien, épi de mais","Cette conjonction introduit une idée contraire, une restriction, une objection.<br />","Il a une bonne formation, mais il n’a pas l’expérience voulue .<br />"
"le","the","the, it, him","les, la, le, il, elle, le, ce, cela, la, lui, le, celui, l'","tout le monde, le matin, pour le moment, le monde, le mien, dans le but de, le lendemain, tout le temps, faire le point, le temps","Déterminant défini qui s’emploie devant un nom masculin singulier désignant des personnes ou des choses connues, dont on a déjà parlé.<br />Pronom remplaçant un nom de personne ou de chose déterminé, déjà exprimé et qui est masculin singulier.<br />","Ce voyage, tu pourras le faire .<br />"
"tout","all","all, any, every, entire, most important, all, very, in all, all up, all, whole, all, any, anything","tous, toutes, tout, toute, tout, quelconque, n'importe quel, chaque, tous, tout, tout, complet, total, intact, tout, tout, tout à fait, très, bien, tout, exactement, seul, effectivement, en tout, tout, en général, tout compris, généralement, en tout et pour tout, tout, tout, ensemble, tout, tout, tout, n'importe lequel, rien, tout, quelque chose, n'importe quoi","bien, partout, bien, complètement, directement, pleinement, tout à fait, intégralement, entièrement, parfaitement, totalement, en même temps, partout, n'importe où, abondance, rien, unité, totalité, femme de ménage, abondance, multitude, rien, personne, unité, totalité, ensemble, totalité, ensemble, femme de ménage, sportif, femme, fille, nettoyeuse, tout le monde, tout de suite, tout droit, tout seul, malgré tout, pas du tout, en tout cas, tout d'abord, tout de même, tout à fait","",""
"reste","rest","rest, residue, residual, residuum, remainder, remnant, scrap, left-over","repos, reste, appui, pause, support, sommeil, résidu, reste, relique, résidu, reste, résidu, reste, reste, autres, usufruit avec réversibilité, reste, débris, restant, ferraille, bout, reste, bagarre, bribe, fragment, reste","relique, différence, restes, repos, débris, résidu, queue, relique, vestige, différence, restes, repos, débris, vestige, reliquat, résidu, équilibre, résidu, queue, rester, qui reste, du reste, qui reste silencieux","Ce qui demeure d’un ensemble quand on en a retranché une partie.<br />Nourriture qui reste après un repas.<br />","Le reste d’une somme .<br />Grand-maman sait bien apprêter les restes .<br />"
"enfermer","lock up","lock, confine, lock up, shut up, seal, encase, shut in, sequester, hem in, crib","écluse, serrure, verrou, enfermer, antivol, mèche, confiner, enfermer, emprisonner, saisir, enfermer, emprisonner, arrêter, se taire, enfermer, faire taire, faire taire, cloîtrer, emprisonner, sceller, fermer, obturer, cacheter, plomber, enfermer, enfermer, emboîter, recouvrir, gainer, encaisser, enfermer, entourer, séquestrer, isoler, confisquer, enfermer, placer sous séquestre, enfermer, entraver, copier, enfermer, voler","claustrer, fermer, verrouiller, mettre","Emprisonner.<br />Se tenir dans un endroit fermé.<br />","Enfermer un lapin dans un clapier .<br />"
"et quand tu ne sais plus quoi dire","and when you do not know what to say","","","","",""
"et","and","and","et, aussi","et alors, aller et retour, et moi aussi, et puis, sain et sauf, nom et prénom, et caetera, et cetera, jour et nuit, vingt et un","La conjonction de coordination ou coordonnant unit des propositions indépendantes affirmatives.<br />La conjonction de coordination ou coordonnant unit une proposition affirmative et une proposition négative.<br />La conjonction de coordination ou coordonnant unit des unités aux dizaines.<br />","Le vent se lève et la pluie se met à tomber .<br />Il aime la bonne cuisine et ne fume pas .<br />Vingt et une personnes .<br />"
"quand","when","when, whenever, wherever, when","quand, à quel moment, à quelle époque, chaque fois que, quand, toutes les fois que, autre jour, n'importe quand, partout où, partout, quand, ou donc, quand, lors de, alors que, une fois que, chaque fois que, au moment ou","dès que, aussi, tant, puisque, même, également, que, comme, quand?, quand même, n'importe quand, depuis quand, jusqu'à quand, quand bien même, pour quand, Depuis quand?, quand même un peu, Jusqu'à quand?","À quel moment.<br />La conjonction unit une subordonnée circonstancielle à la principale en marquant :.<br />Un rapport de temps . Lorsque.<br />La simultanéité de deux faits, une corrélation. Chaque fois que.<br />La cause . Du moment que.<br />","Quand aura lieu la fête?<br />Rentre quand il sera minuit .<br />Quand il pleut, ses articulations lui font mal .<br />Quand il travaille, il réussit bien .<br />"
"ne","not","not","pas, non, ne, pas du tout, ne ... point, ne ... pas","non, pas, né, gastro-œsophagien, caucasien, amœbien, je ne sais pas, ne pas, Je ne sais pas., Je ne comprends pas., ne pas oublier, Je ne parle pas français., ne pas hésiter, ne pas faire, ça ne sert à rien, ne jamais","",""
"sais","know","know, see, realize, be aware, figure out, sort out, ken","savoir, connaître, faire savoir, reconnaître, souffrir, se présenter, voir, découvrir, savoir, visiter, regarder, apercevoir, réaliser, comprendre, savoir, prendre conscience, se rendre compte de, penser, savoir, savoir, résoudre, décider, arriver à comprendre, bien calculer, savoir, ranger, comprendre, savoir, connaître, concevoir, saisir","connaître, baiser, croire, éprouver, piéger, connaître, baiser, aimer, faire l'amour, foutre, niquer, enconner, avoir, fourrer, connaître, enculer, croire, connaître, homologuer, reconnaître, éprouver, vivre, connaître, demeurer, piéger, savoir faire, à savoir, savoir-faire, savoir-vivre, faire savoir, à savoir que, bon à savoir, savoir vivre, il est important de savoir","Avoir la connaissance de, posséder une science ou un art.<br />Pouvoir, avoir la possibilité de.<br />Être apte à, avoir le talent, la force de faire quelque chose.<br />Connaître l’existence de.<br />Connaître sa situation.<br />Être su.<br />","Elle sait répartir les tâches, tu sais écouter .<br />Il sait une petite clairière dans la forêt .<br />Elle sait lire et compter .<br />Je saurai terminer ce long travail .<br />"
"plus","more","more, more, most, further, any, plus","plus, de plus, encore de, d'autre, plus, davantage de, plus, le plus, plus de, presque, plupart de, au maximum, plus, davantage, plus loin, de plus, plus, plus, avantage","au plus haut niveau, strictement positif, au plus haut niveau, haut, strictement positif, positif, maintenant, moins, ni plus ni moins, outre, maintenant, très, moins, pratiquement, ni plus ni moins, outre, autant, somme, priorité, somme, ajout, addition, priorité, avantage, obtention, actif, atout, de plus, en plus, plus tard, non plus, de plus en plus, au plus tard, en plus de, plus que, plus de, plus tôt","L’adverbe plus marque la supériorité.<br />Comparatif des adverbes beaucoup ou très. Plus que + comparaison.<br />Superlatif relatif.<br />Signe de l’addition.<br />La plus grande quantité.<br />En ajoutant une quantité.<br />","Les parents s’inquiètent plus que les enfants .<br />Le plus que nous puissions espérer .<br />Deux tomates plus un concombre .<br />"
"quoi","what","what, which","que, quoi, quel, qui, laquelle, lequel, que, quel, quoi","quoi?, n'importe quoi, de quoi, comme quoi, en quoi, quoi qu'il arrive, quoi que, avec quoi, sur quoi, dans quoi, par quoi","Pronom neutre qui relie une phrase subordonnée à un pronom de sens indéterminé ( ce, cela, rien, chose.. .), à une phrase déjà énoncée.<br />","Ce à quoi tu as pensé est ingénieux .<br />"
"tu te mets à pleurer","you begin to cry","","","","",""
"te","you","you, thee, yourself, thyself","vous, tu, on, te, toi, te, toi, te, toi-même, vous-même, te, toi-même","Va te faire foutre!","Pronom personnel masculin et féminin de la deuxième personne du singulier.<br />EMPLOIS.<br />",""
"mets","dish","dish","plat, assiette, mets, cuvette, récipient, coupe","mettre","Aliment.<br />","La truite saumonée est un mets de choix .<br />"
"pleurer","cry","cry, weep, mourn, shed tears, sob, wail, bemoan, blubber, bleed, beg, water, squeal, greet","pleurer, crier, appeler, vagir, aboyer, annoncer, pleurer, suinter, verser des larmes, lamenter, larmoyer, faire pleurer, pleurer, lamenter, porter le deuil, se lamenter, faire funérailles, pleurer, verser les larmes, pleurer de rire, sangloter, pleurer, étouffer par un sanglot, lamenter, gémir, pleurer, hurler, plaindre, vagir, déplorer, pleurer, chialer, pleurer, pleurer comme un veau, saigner, purger, perdre du sang, pleurer, faire une saignée, perdre sa sève, mendier, demander, supplier, quémander, solliciter, pleurer, arroser, irriguer, larmoyer, pleurer, moirer, couper d'eau, hurler, crisser, couiner, piailler, moucharder, pleurer, saluer, accueillir, recevoir, souhaiter, pleurer","crier, déplorer, regretter, pleurer de joie, pleurer de rire, faire pleurer","Déplorer.<br />Répandre des larmes.<br />","Il pleure la perte d’un ami .<br />"
"mais ça ton publique le voit pas","but that the public not see your","","","","",""
"ça","that","it, that, id","il, elle, le, ce, cela, ça, que, qui, ce, celle, celui, ça, ça","comme ça, c'est ça, ça marche, Comment ça va?, comme ci comme ça, ça dépend, ça y est, malgré ça, Comment ça va, ça ne sert à rien","L’un des trois éléments de la structure psychique avec le moi et le surmoi, qui constitue l’ensemble des pulsions instinctives et inconscientes.<br />Cela.<br />","Aimez-vous ça? Comment ça va?<br />"
"ton","tone","your, your, thy, tone, note, voice, pitch, shade, key","votre, vos, tes, ton, ta, votre, vos, tes, ton, ta, à vous, tes, ton, ta, ton, tonalité, son, tonicité, sonorité, timbre, note, mot, commentaire, annotation, ton, touche, voix, ton, pas, terrain, hauteur, tangage, brai, ton, ombre, nuance, teinte, ton, fantôme, clé, touche, clef, tonalité, solution, ton","annotation, note, teinte, sens, tonalité, réglage, touche, annotation, note, note, teinte, ombre, ordinaire, nuance, sens, esprit, regard, saveur, teinte, timbre, qualité, teinte, plage, arène, cran, sable, tonalité, réglage, accord, accordage, touche, clé, clef, légende, c'est ton affaire, donner le ton","Hauteur moyenne de la voix, d’un son.<br />Inflexion de la voix.<br />Manière d’être.<br />Couleur considérée sous l’angle de son intensité.<br />Déterminant possessif masculin de la deuxième personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif ton renvoie à un seul « possesseur » d’un être, d’un objet de genre masculin.<br />","Un ton grave, un ton aigu .<br />Il l’a crié sur tous les tons .<br />Ces tenues sont de bon ton, de mauvais ton .<br />Des tons pâles .<br />Ton cadenas .<br />Tu promènes ton chien Zoé (un seul possesseur) .<br />"
"publique","public","","","public, public, fonction publique, santé publique, opinion publique, décharge publique, école publique, voie publique, offre publique d'achat, place publique, ordre publique, assistance publique","",""
"voit","sees","see, look, view, sight, spy, behold, vide, imagine, be able to see, take notice, conceive","voir, découvrir, savoir, visiter, regarder, apercevoir, regarder, examiner, voir, surveiller, voir, regarder, examiner, visiter, étudier, avoir un avis, voir, apercevoir, regarder, espionner, épier, remarquer, reconnaître, apercevoir, voir, voir, apercevoir, remarquer, voir, réviser, imaginer, penser, croire, supposer, se représenter, voir, voir, prêter attention, remarquer, tenir compte de qch, faire attention au chien, voir, concevoir, imaginer, penser, comprendre, croire, voir","comprendre, croire, atteindre, trouver, visiter, percevoir, rétorquer, accompagner, vérifier, regarder, analyser, apercevoir, estimer, aider, éprouver, songer, prévoir, assister, comprendre, croire, penser, réfléchir, atteindre, frapper, réunir, parvenir, saisir, rencontrer, trouver, visiter, rendre visite, percevoir, rétorquer, estimer, conclure, sentir, éprouver, croire, sembler, imaginer, chercher, ressentir, juger, parvenir, deviner, considérer, imprimer, rencontrer, dégager, trouver, rechercher, penser, accompagner, vérifier, regarder, regarder, analyser, interpréter, comprendre, entendre, traduire, vérifier, examiner, apercevoir, vérifier, constater, contrôler, infirmer, certifier, assurer, comprendre, réaliser, estimer, juger, considérer, croire, être d'avis, penser, réfléchir, aider, assister, vérifier, sembler, visiter, soigner, jeter, réexaminer, paraître, consulter, éprouver, subir, comprendre, traverser, comprendre, apprendre, découvrir, déceler, songer, croire, être d'avis, supposer, penser, réfléchir, prévoir, comprendre, imaginer, visualiser, croire, être d'avis, trouver, penser, réfléchir, prévoir, croire, être d'avis, envisager, entendre, concevoir, signifier, trouver, penser, avoir l'intention, réfléchir, assister, témoigner, se voir, aller voir, voir le jour, faire voir, voir à travers, voir c'est croire, venir voir, Désirez-vous voir la carte des vins?, laisser voir, voir venir","Percevoir par la vue.<br />Être témoin d’un évènement.<br />Visiter, parcourir.<br />Se trouver en présence de.<br />Constater.<br />Supporter.<br />Veiller à.<br />Percevoir par la vue.<br />Apercevoir sa propre image.<br />Se regarder, se rencontrer.<br />Être aperçu, être visible.<br />Se trouver.<br />","Je vois que tu travailles fort .<br />Elle ne peut plus la voir, elle est si désagréable .<br />De son bureau, on voit la cime des arbres .<br />Ils ont vu l’accident se produire .<br />Nous avons vu tous les châteaux de la Loire .<br />Venez donc prendre le thé, il y a si longtemps qu’on ne vous a vus .<br />"
"pas","not","not, step, footstep, steps, pitch, pace, tread, move, foot, gauge, gage","pas, non, ne, pas du tout, ne ... point, ne ... pas, étape, pas, mesure, démarche, seuil, marchepied, pas, bruit de pas, empreinte, trace de pas, mesures, pas, escalier, pas, terrain, hauteur, tangage, brai, poix, rythme, allure, pas, vitesse, bande de roulement, semelle, pas, giron, chenille, bruit de pas, mouvement, déplacement, déménagement, passage, coup, pas, pied, bas, marche, patte, bout, pas, jauge, calibre, gabarit, pas, jauge, gage, calibre, gabarit, gant, pas","non, mauvais, non, ne, mauvais, empreinte, ruban, non, filetage, escalier, allure, rythme, enjambée, disposition, lancer, passage, empreinte, ruban, fil, non, rien, personne, filetage, fil, escalier, marche, échelon, baïonnette, allure, démarche, rythme, enjambée, disposition, étape, mesure, lancer, passage, démarche, coup, je ne sais pas, pas encore, pas mal, pas grave, pas du tout, pas de problème, pas bien, ne pas, pas cher, Je ne sais pas.","L’adverbe de négation est généralement précédé des particules de négation ne ou non.<br />Mouvement de mettre un pied devant l’autre pour marcher.<br />Façon de marcher.<br />Trace laissée par une personne en marchant.<br />Seuil.<br />","Elle ne viendra pas .<br />Il fait de grands pas, elle avance de quelques pas, puis revient sur ses pas .<br />Un pas cadencé, un pas de gymnastique .<br />Les enfants ont raconté avoir vu des pas dans la neige .<br />Sur le pas de la porte .<br />"
"tu l’incites à rêver, pendant que toi tu le regarde","you encouraged to dream, while you you look at the","","","","",""
"l'incites","the ENCOURAGED","","","","",""
"rêver","dream","dream","rêver, faire un rêve","songer, rêver de","Voir en rêve.<br />Faire un rêve.<br />Souhaiter.<br />Imaginer.<br />Faire des rêves.<br />Avoir des lubies.<br />","À quoi rêves-tu? Tu es encore dans la lune .<br />Chaque nuit, je rêve la même chose .<br />Il rêve d’acheter une petite maison en Provence .<br />"
"pendant","while","for, during, over, through, pending, hanging, pendulous, pensile, pendant, pendent","pour, pendant, depuis, malgré, pendant, durant, en, au cours de, dans, lorsque, plus de, sur, pendant, au cours de, tout près, tout droit, pendant, partout, rapidement, jusqu'au bout, du début jusqu'à la fin, en attente, en suspens, en instance, pendant, suspendu, pendant, en suspens, pendant, oscillant, qui retombe, pendant, pendentif, pendant, pendeloque, lustre, pendentif, pendant, lustre, pendeloque","pendant que, pendant ce temps, pendant la nuit, pendant la semaine, pendant longtemps, pendant la journée, pendant une heure, pendant des années, pendant le voyage, pendant toute la journée","Qui pend.<br />Qui n’est pas réglé, qui est en cours.<br />Contrepartie.<br />Durant, au cours de.<br />","La langue pendante .<br />L’affaire est toujours pendante .<br />Cette œuvre est le pendant d’une création antérieure .<br />Il a neigé pendant l’hiver .<br />"
"que","than","that, than, whether, that, which, what, whom, than, which, what, how","que, afin que, autant que, que, si, que, soit, que, qui, ce, celle, celui, cela, qui, laquelle, lequel, que, quel, quelle, que, quoi, quel, qui, que, à qui, avec qui, que, de, que, quel, que, quelle, quel, comment, que","aussi, mais, même, cependant, aussi, tant, puisque, même, également, quand, comme, mais, seul, uniquement, seulement, exclusivement, même, cependant, mais, simplement, uniquement, seulement, sauf, que?, alors que, bien que, ainsi que, parce que, tandis que, pour que, dès que, tant que, en tant que, afin que","",""
"toi","thee","you, thee, thou","vous, tu, on, te, toi, te, toi, tu, toi","chez toi, pour toi, à toi, rien que pour toi, Et toi?, toi-même, si j'étais toi, toi non plus","Pronom personnel masculin et féminin de la deuxième personne du singulier.<br />EMPLOIS.<br />",""
"regarde","watch","look, see, look at, view, gaze, sight, concern, gory","regarder, examiner, voir, surveiller, voir, découvrir, savoir, visiter, regarder, apercevoir, regarder, considérer, vérifier, viser, voir, regarder, examiner, visiter, étudier, avoir un avis, regarder, fixer son regard, regarder longuement, voir, apercevoir, regarder, concerner, préoccuper, intéresser, regarder, impliquer, s'inquiéter, regarder","contempler, vérifier, voir, estimer, considérer, toucher, observer, affecter, guetter, veiller, contempler, prendre, considérer, vérifier, voir, voir, estimer, retenir, croire, assimiler, juger, supposer, tenir, réputer, considérer, considérer, contempler, agir, considérer, concerner, toucher, viser, référer, appartenir, concerner, observer, affecter, concerner, contempler, considérer, favoriser, examiner, guetter, suivre, veiller, protéger, observer, garder, veiller, observer, surveiller, regarder la télévision, regarder fixement, se regarder, regarder attentivement, regarder par la fenêtre, regarder en arrière, regarder de haut, regarder dans les yeux, regarder en bas, regarder bien","Observer.<br />Considérer.<br />Considérer comme.<br />Concerner.<br />Tenir compte de, prêter attention à.<br />Être face à face et se voir.<br />","Nous allons regarder cette question .<br />Ils l’ont toujours regardé comme leur fils .<br />Cette décision ne vous regarde pas .<br />Elle regarde les enfants qui s’amusent .<br />"
"francis, les mots restent bien coincé devant cette fille qui ne demande","francis, although the words remain stuck to the girl who asks","","","","",""
"les","the","the, them","les, la, le, les, leur, eux, elles","tous les jours, les gens, tous les deux, les autres, faire les courses, les femmes, dans tous les cas, les siens, tous les ans, tomber dans les pommes","Déterminant défini qui s’emploie devant un nom masculin pluriel ou féminin pluriel désignant des personnes ou des choses connues dont on a déjà parlé.<br />Pronom remplaçant un nom de personne ou de chose déterminé, déjà exprimé et qui est masculin pluriel ou féminin pluriel.<br />","Ces cadeaux, tu les déballeras sous peu .<br />"
"mots","words","word, note, say","mot, parole, terme, nouvelle, promesse, ordre, note, mot, commentaire, annotation, ton, touche, mot, adage, proverbe","parole, bon mot, mot de passe, parole, dire, terme, bon mot, bon, mot d'esprit, parole, terme, parole, propos, délibération, discussion, mot de passe, parole, mot de passe, gros mot, en un mot, bon mot, mot clé, petit mot, mot d'ordre, dernier mot, mot pour mot, un petit mot","Groupe de lettres formant une ou plusieurs syllabes et exprimant une idée.<br />Courte lettre.<br />","Le mot oui est un mot de trois lettres .<br />J’ai reçu un mot de lui qui m’apprenait son départ .<br />"
"restent","stay","stay, remain, continue, keep, be left, stick, stick around, hold, rest, stop, lie, tarry, endure, live on, settle down","rester, séjourner, demeurer, continuer, suspendre, habiter, rester, demeurer, subsister, continuer, poursuivre, rester, reprendre, durer, persister, garder, conserver, tenir, continuer, rester, suivre, rester, coller, rester, enfoncer, planter, fourrer, persévérer, rester, rester dans les parages, attendre, tenir, détenir, contenir, retenir, conserver, rester, reposer, se reposer, rester, poser, laisser reposer, demeurer, arrêter, cesser, empêcher, mettre fin, stopper, rester, mentir, se coucher, reposer, résider, rester, être recevable, demeurer, rester, s'attarder, supporter, endurer, durer, rester, survivre, rester, vivre aux crochets de, vivre aux dépens de, se calmer, se stabiliser, se tasser, rester, redevenir normal, devenir normal","tenir, demeurer, conserver, reposer, terminer, maintenir, contenir, séjourner, persister, soutenir, détenir, défendre, retenir, partir, être debout, correspondre, tenir, continuer, demeurer, conserver, sauver, compter, maintenir, tenir, assurer, continuer, conserver, maintenir, tenir, continuer, reposer, respirer, terminer, maintenir, tenir, observer, continuer, contenir, suspendre, arrêter, finir, renoncer, renfermer, bloquer, réprimer, séjourner, persister, conserver, garder, taire, soutenir, supporter, accomplir, respecter, atteindre, endurer, subir, tolérer, souffrir, observer, prêter, continuer, porter, demeurer, reposer, détenir, retarder, arrêter, défendre, conserver, tenir, continuer, retenir, conserver, réduire, restreindre, supprimer, tenir, continuer, réprimer, reposer, rassurer, partir, quitter, donner, laisser, reposer, résider, demeurer, séjourner, retenir, maintenir, tenir, continuer, durer, conserver, maintenir, sauvegarder, protéger, tenir, assurer, continuer, être debout, correspondre, maintenir, adhérer, soutenir, accomplir, respecter, conformer, tolérer, observer, résider, demeurer, séjourner, maintenir, tenir, correspondre, adhérer, demeurer, séjourner, rester en contact, rester debout, rester calme, rester au lit, rester en ligne, rester assis, rester tranquille, rester ensemble, rester immobile, rester jeune","Demeurer dans un lieu.<br />Continuer d’être.<br />Se maintenir, persister.<br />Habiter, résider en un lieu.<br />","Ils sont partis, elle est restée .<br />Les paroles s’envolent, les écrits restent .<br />Un problème reste : nous n’avons plus d’argent .<br />Il restait à la campagne .<br />"
