"de","from","of, to, from, by, with, than, at, out of, off","de, en, pour, à, de, pour, vers, sur, en, de, à partir de, depuis, dès, de la part de, d'après, par, de, selon, à, près de, suivant, avec, à, de, sur, que, de, à, de, sur, en, vers, à propos de, de, hors de, par, en dehors de, de","dé, de rien, de plus, tout de suite, à partir de, au lieu de, pomme de terre, en fonction de, maillot de bain, à cause de, de plus en plus","• La préposition introduit un complément du nom en marquant :.<br />La possession.<br />L’origine.<br />Le temps.<br />La cause.<br />Le moyen.<br />La matière.<br />Le genre.<br />• La préposition introduit un complément du verbe en marquant :.<br />Le lieu.<br />Le temps.<br />La cause.<br />Le moyen, l’instrument.<br />Élision de la préposition.<br />De + adjectif.<br />L’article de s’emploie devant des noms de choses qui ne peuvent se compter, devant un nom abstrait.<br />","La fille de (et non *à) mon amie .<br />Du sirop d’érable, du fromage de chèvre .<br />Le train de nuit .<br />Un vent d’orage, des frissons d’inquiétude .<br />Un air de piano, un coup de baguette magique .<br />Une colonne de bois, un toit de chaume .<br />Un roman d’aventures, un film de science-fiction .<br />Venir de Trois-Rivières .<br />Ils vont à l’école de 8&nbsp;h&nbsp;30 à 15&nbsp;h&nbsp;30 .<br />Les enfants sautent de joie : c’est la récréation!<br />Se servir d’un pinceau, d’une règle .<br />Il est tombé de la neige .<br />"
"mascaras","mascaras","mascara","mascara","rimmel","",""
"je","I","I","je, moi","iode, je ne sais pas, je vous en prie, je suis désolé, je regrette, je pense que, je vous en pris, si je pouvais, je crois que oui, je vais mieux, je me sens mieux","Pronom personnel masculin et féminin de la première personne du singulier, qui est toujours sujet du verbe.<br />","Je fais de la bicyclette, je lis .<br />"
"t'avais","t'avais","","","","",""
"remarqué","Note","","","remarque","",""
"et tant d'années plus tard, je t'ai vu et j'ai pensé","and so many years later, I saw you and thought","","","","",""
"tant","so","so such","tant","durement, cruellement, mal, aussi, puisque, même, également, quand, que, comme, tant pis, tant que, en tant que, tant mieux, tant de, en tant que tel, tant bien que mal, tant de fois, tant que ça, en tant que personne","Tellement, en si grande quantité.<br />Tant de + nom au pluriel. Une telle quantité de.<br />","Alain a tant de livres qu’il a acheté un appartement pour les y ranger .<br />Tant de pommes sont tombées au cours de l’orage que nous n’avons pu toutes les ramasser .<br />"
"d'années","years","","","","",""
"plus","more","more, more, most, further, any, plus","plus, de plus, encore de, d'autre, plus, davantage de, plus, le plus, plus de, presque, plupart de, au maximum, plus, davantage, plus loin, de plus, plus, plus, avantage","au plus haut niveau, strictement positif, au plus haut niveau, haut, strictement positif, positif, maintenant, moins, ni plus ni moins, outre, maintenant, très, moins, pratiquement, ni plus ni moins, outre, autant, somme, priorité, somme, ajout, addition, priorité, avantage, obtention, actif, atout, de plus, en plus, plus tard, non plus, de plus en plus, au plus tard, en plus de, plus que, plus de, plus tôt","L’adverbe plus marque la supériorité.<br />Comparatif des adverbes beaucoup ou très. Plus que + comparaison.<br />Superlatif relatif.<br />Signe de l’addition.<br />La plus grande quantité.<br />En ajoutant une quantité.<br />","Les parents s’inquiètent plus que les enfants .<br />Le plus que nous puissions espérer .<br />Deux tomates plus un concombre .<br />"
"tard","late","late","tard","ultérieurement, profond, dernièrement, tardivement, ultérieurement, tardivement, profond, dernièrement, récemment, tardivement, plus tard, au plus tard, trop tard, il est tard, tôt ou tard, quelques jours plus tard, remettre à plus tard, se coucher tard, tard dans la nuit, dormir tard","Après le temps prévu.<br />","Il est rentré très tard .<br />"
"t'ai","t'ai","","","","",""
"vu","seen","understood, got it","entendu, vu, sous-entendu, vu","vu que, bien vu, Ça fait longtemps qu'on ne s'est pas vu.","Étant donné.<br />","Vu leurs bonnes intentions, nous acceptons .<br />"
"j'ai","I have","","","j","",""
"pensé","think","","","penser","",""
"aller à ta rencontre voir si tu as du temps à m'accorder","go to meet you see if you have time to give me","","","","",""
"aller","go","go, proceed, travel, come, do, be, strike off, repair","aller, partir, passer, aller à, devenir, marcher, procéder, poursuivre, continuer, passer, aller, agir, voyager, déplacer, parcourir, aller, visiter, faire un voyage, venir, arriver, aller, se produire, jouir, arriver à, faire, effectuer, accomplir, exécuter, mettre, aller, être, devenir, exister, venir, aller, coûter, tirer, aller, réparer, remettre en état, remédier à, rénover, refaire, aller","faire, vouloir, affecter, passer, conduire, chasser, amener, chevaucher, consacrer, asseoir, voyager, prendre, circuler, appartenir à, représenter, contraindre, soutenir, négliger, se marier, piloter, travailler, faire, devenir, faire, vouloir, permettre, affecter, viser, conduire, obtenir, tendre, être, avoir, évoluer, aboutir, évaluer, devenir, rendre, passer, partir, faire, départir, disparaître, dire, devenir, passer, partir, faire, conduire, rendre, passer, faire, dire, chasser, conduire, rendre, amener, conduire, mener, diriger, chevaucher, conduire, repousser, chevaucher, conduire, consacrer, destiner, allouer, asseoir, chevaucher, passer, partir, faire, dire, devenir, voyager, passer, fonctionner, partir, écouler, faire, tester, courir, devenir, marcher, passer, fonctionner, partir, faire, dire, courir, devenir, marcher, prendre, conduire, circuler, déplacer, voyager, marcher, appartenir à, passer, faire, dire, appartenir, devenir, représenter, faire, venir, être, avoir, contraindre, conduire, imposer, rendre, soutenir, cohabiter, passer, vivre, partir, faire, survivre, tenir le coup, traverser, dire, hier, accommoder, résider, continuer, demeurer, devenir, durer, faire, effectuer, rendre, négliger, passer, sortir avec, distribuer, partir, faire, dire, mourir, tomber en panne, faillir, devenir, abandonner, conduire, pousser, rendre, se marier, conduire, passer, partir, faire, dire, procéder, devenir, faire, venir, arriver, piloter, conduire, faire, venir, être, avoir, travailler, circuler, conduire, pousser, rouler, remorquer, voyage, Adam, proverbe, voyage, voyagiste, tour, Adam, extase, proverbe, go, aller et retour, aller-retour, s'en aller, aller simple, aller plus loin, aller à, aller au cinéma, aller tout droit, aller bien, aller dormir","Se déplacer en s’éloignant du lieu où l’on se trouve.<br />Se sentir.<br />Convenir.<br />Marcher, fonctionner, en parlant d’une chose.<br />Trajet vers une destination.<br />Titre de transport vers une destination.<br />","Nous allons au parc .<br />Comment ça va? Je vais mieux depuis que je suis en vacances .<br />Ce vert va bien avec le jaune maïs .<br />Mon nouveau vélo va très vite .<br />À l’aller, ils ont suivi la rive nord du fleuve; au retour, la rive sud .<br />Elle a pris deux allers pour Québec .<br />"
"à","to","to, in, at, with, by, upon","à, de, pour, vers, sur, en, dans, en, à, chez, dedans, au bout de, à, de, sur, en, vers, à propos de, avec, à, de, sur, par, de, selon, à, près de, suivant, sur, à","jusqu'à, à partir de, grâce à, à travers, à part, à cause de, à côté, à propos, par rapport à, à peu près","La préposition introduit un complément indirect.<br />La préposition marque :.<br />La préposition marque le prix.<br />","Alain participera à la fête .<br />Un blouson à 100 $ .<br />"
"ta","your","your, your, thy","votre, vos, tes, ton, ta, votre, vos, tes, ton, ta, à vous, tes, ton, ta","à ta place, à ta guise","Déterminant possessif féminin de la deuxième personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif ta renvoie à un seul « possesseur » d’un être, d’un objet de genre féminin.<br />","Ta chambre .<br />Ta bicyclette (un seul possesseur) me plaît beaucoup .<br />"
"rencontre","meet","meeting, encounter, match, conference, appointment, fixture, get together, confluence, concourse, assignation","réunion, rencontre, séance, assemblée, meeting, convocation, rencontre, combat, accrochage, match, partie, rencontre, allumette, égal, mariage, conférence, congrès, rencontre, nomination, poste, rencontre, arrangement, rendez-vous, appareil, fixation, rencontre, installations, rencontre, confluence, rencontre, assemblée, foule, rassemblement, rencontre, attribution, affectation, cession, transfert, rencontre","abord, connexion, syzygie, assemblée, réunion, colloque, confluent, abord, réunion, connexion, réunion, syzygie, conjonction, assemblée, réunion, réunion, colloque, confluent, confluence, sommet, séance, réunion, session, rencontrer, point de rencontre, aller à la rencontre, rencontre au sommet","Le fait, pour des personnes, des choses, de se trouver en contact.<br />","Les copains ont organisé une rencontre au collège .<br />"
"voir","see","see, look, view, sight, spy, behold, vide, imagine, be able to see, take notice, conceive","voir, découvrir, savoir, visiter, regarder, apercevoir, regarder, examiner, voir, surveiller, voir, regarder, examiner, visiter, étudier, avoir un avis, voir, apercevoir, regarder, espionner, épier, remarquer, reconnaître, apercevoir, voir, voir, apercevoir, remarquer, voir, réviser, imaginer, penser, croire, supposer, se représenter, voir, voir, prêter attention, remarquer, tenir compte de qch, faire attention au chien, voir, concevoir, imaginer, penser, comprendre, croire, voir","comprendre, croire, atteindre, trouver, visiter, percevoir, rétorquer, accompagner, vérifier, regarder, analyser, apercevoir, estimer, aider, éprouver, songer, prévoir, assister, comprendre, croire, penser, réfléchir, atteindre, frapper, réunir, parvenir, saisir, rencontrer, trouver, visiter, rendre visite, percevoir, rétorquer, estimer, conclure, sentir, éprouver, croire, sembler, imaginer, chercher, ressentir, juger, parvenir, deviner, considérer, imprimer, rencontrer, dégager, trouver, rechercher, penser, accompagner, vérifier, regarder, regarder, analyser, interpréter, comprendre, entendre, traduire, vérifier, examiner, apercevoir, vérifier, constater, contrôler, infirmer, certifier, assurer, comprendre, réaliser, estimer, juger, considérer, croire, être d'avis, penser, réfléchir, aider, assister, vérifier, sembler, visiter, soigner, jeter, réexaminer, paraître, consulter, éprouver, subir, comprendre, traverser, comprendre, apprendre, découvrir, déceler, songer, croire, être d'avis, supposer, penser, réfléchir, prévoir, comprendre, imaginer, visualiser, croire, être d'avis, trouver, penser, réfléchir, prévoir, croire, être d'avis, envisager, entendre, concevoir, signifier, trouver, penser, avoir l'intention, réfléchir, assister, témoigner, se voir, aller voir, voir le jour, faire voir, voir à travers, voir c'est croire, venir voir, Désirez-vous voir la carte des vins?, laisser voir, voir venir","Percevoir par la vue.<br />Être témoin d’un évènement.<br />Visiter, parcourir.<br />Se trouver en présence de.<br />Constater.<br />Supporter.<br />Veiller à.<br />Percevoir par la vue.<br />Apercevoir sa propre image.<br />Se regarder, se rencontrer.<br />Être aperçu, être visible.<br />Se trouver.<br />","Je vois que tu travailles fort .<br />Elle ne peut plus la voir, elle est si désagréable .<br />De son bureau, on voit la cime des arbres .<br />Ils ont vu l’accident se produire .<br />Nous avons vu tous les châteaux de la Loire .<br />Venez donc prendre le thé, il y a si longtemps qu’on ne vous a vus .<br />"
"si","if","if, whether, so, that, such, as, si, B","si, au moins, quand bien même, si, que, soit, si, ainsi, tellement, aussi, et alors, comme ceci, si, aussi, si, tellement, aussi, aussi, si, si, si","tellement, ainsi, aussi, alors, comme, oui, même si, si tu veux, comme si, si seulement, si je pouvais, si bien que, si ce n'est, si j'étais toi, si mal, si toutefois","Adverbe de quantité et d’intensité (suivi d’un adjectif ou d’un adverbe).<br />Adverbe d’affirmation.<br />Septième note de la gamme de do.<br />La conjonction introduit une condition (verbe de la principale au futur). À condition que.<br />La conjonction introduit une hypothèse (verbe de la principale au présent ou au passé). S’il est vrai que.<br />La conjonction introduit une hypothèse (verbe de la principale au conditionnel). Dans le cas où, à supposer que.<br />La conjonction introduit une concession, une restriction.<br />La conjonction introduit une interrogation indirecte.<br />La conjonction est un modificateur corrélatif de conséquence de l’adjectif ou de l’adverbe. De telle sorte que, tellement que, si bien que.<br />","Des si bémols .<br />Si tu viens jouer avec nous, nous aurons du plaisir .<br />Si l’informatique est un merveilleux outil, elle n’est pas encore tout à fait apprivoisée .<br />Si j’avais su (et non *si j’aurais su), je ne serais pas venu .<br />Elle se demandait s’il viendrait .<br />Elle est si sérieuse qu’on ne peut jamais la faire rire .<br />"
"tu","you","you, thou","vous, tu, on, te, toi, tu, toi","tu es, si tu veux, Comment vas-tu?, Qu'est-ce que tu fais?, Qu'est-ce que tu dis?, Qu'est-ce que tu as dit?","Pronom personnel masculin et féminin de la deuxième personne du singulier. Tu est toujours sujet du verbe.<br />","Tu chantes bien .<br />"
"as","ace","ace, wiz","ace, as, carte maîtresse, as, crack","ace, génie, sensation, expert, avoir, Qu'est-ce que tu as dit?, plein aux as","Un point seul marqué sur un des côtés d’un dé.<br />Carte à jouer.<br />Personne qui tient le premier rang dans sa spécialité.<br />","L’as de cœur .<br />C’est un as du tennis .<br />"
"du","from","","","dû, pas du tout, emploi du temps, faire du vélo, faire du ski, du matin, du monde, du moins, du jour, gagner du temps, du tout","Déterminant formé par la contraction de la préposition de et du déterminant défini le.<br />",""
"temps","time","time, times, weather, days, beat, era, season, tense, eon","temps, moment, fois, heure, époque, saison, fois, temps, temps, tempête, brise, journées, temps, époque, battement, rythme, temps, pulsation, ronde, roulement, ère, époque, temps, histoire, qui fait une époque, saison, temps, époque, moment opportun, temps, période, temps","durée, jour, période, intempérie, moment, durée, phrase, jugement, longtemps, peine, délai, fois, durée, moment, part, durée, heure, fois, jour, aujourd'hui, période, point, intempérie, moment, heure, période, durée, période, point, époque, délai, durée, mètre, durée, période, point, époque, moment, de temps en temps, en même temps, emploi du temps, tout le temps, le temps, pendant ce temps, temps libre, gagner du temps, perte de temps, le temps passe vite","La durée.<br />Espace de temps.<br />Époque.<br />Période.<br />État de l’atmosphère, conditions météorologiques.<br />Série de formes verbales qui indique à quel moment s’accomplit l’action.<br />","Le temps passe vite .<br />J’ai trop peu de temps à consacrer à la lecture .<br />Les temps modernes .<br />Le temps des récoltes .<br />Il fait beau temps (et non une *belle température) .<br />Le passé composé, le présent, le futur sont des temps du verbe qui marquent respectivement l’antériorité, la simultanéité et la postériorité .<br />"
"m'accorder","grant me","","","","",""
"mais toi tu ne sais pas que je t'aurais tout donner","but you do not you know I give you everything","","","","",""
"mais","but","but, although, yet, only, probably","mais, bien que, mais, malgré que, pourtant, mais, cependant, néanmoins, malgré tout, seulement, mais, probablement, mais, selon toute probabilité, peut-être","tôt ou tard, seul, cependant, tôt ou tard, fin, éventuellement, à l'heure, encore, pourtant, finalement, seul, uniquement, seulement, que, exclusivement, cependant, simplement, uniquement, seulement, que, sauf, maïs, mai, mais enfin, mais bien sûr, mais bien, épi de mais","Cette conjonction introduit une idée contraire, une restriction, une objection.<br />","Il a une bonne formation, mais il n’a pas l’expérience voulue .<br />"
"toi","thee","you, thee, thou","vous, tu, on, te, toi, te, toi, tu, toi","chez toi, pour toi, à toi, rien que pour toi, Et toi?, toi-même, si j'étais toi, toi non plus","Pronom personnel masculin et féminin de la deuxième personne du singulier.<br />EMPLOIS.<br />",""
"ne","not","not","pas, non, ne, pas du tout, ne ... point, ne ... pas","non, pas, né, gastro-œsophagien, caucasien, amœbien, je ne sais pas, ne pas, Je ne sais pas., Je ne comprends pas., ne pas oublier, Je ne parle pas français., ne pas hésiter, ne pas faire, ça ne sert à rien, ne jamais","",""
"sais","know","know, see, realize, be aware, figure out, sort out, ken","savoir, connaître, faire savoir, reconnaître, souffrir, se présenter, voir, découvrir, savoir, visiter, regarder, apercevoir, réaliser, comprendre, savoir, prendre conscience, se rendre compte de, penser, savoir, savoir, résoudre, décider, arriver à comprendre, bien calculer, savoir, ranger, comprendre, savoir, connaître, concevoir, saisir","connaître, baiser, croire, éprouver, piéger, connaître, baiser, aimer, faire l'amour, foutre, niquer, enconner, avoir, fourrer, connaître, enculer, croire, connaître, homologuer, reconnaître, éprouver, vivre, connaître, demeurer, piéger, savoir faire, à savoir, savoir-faire, savoir-vivre, faire savoir, à savoir que, bon à savoir, savoir vivre, il est important de savoir","Avoir la connaissance de, posséder une science ou un art.<br />Pouvoir, avoir la possibilité de.<br />Être apte à, avoir le talent, la force de faire quelque chose.<br />Connaître l’existence de.<br />Connaître sa situation.<br />Être su.<br />","Elle sait répartir les tâches, tu sais écouter .<br />Il sait une petite clairière dans la forêt .<br />Elle sait lire et compter .<br />Je saurai terminer ce long travail .<br />"
"pas","not","not, step, footstep, steps, pitch, pace, tread, move, foot, gauge, gage","pas, non, ne, pas du tout, ne ... point, ne ... pas, étape, pas, mesure, démarche, seuil, marchepied, pas, bruit de pas, empreinte, trace de pas, mesures, pas, escalier, pas, terrain, hauteur, tangage, brai, poix, rythme, allure, pas, vitesse, bande de roulement, semelle, pas, giron, chenille, bruit de pas, mouvement, déplacement, déménagement, passage, coup, pas, pied, bas, marche, patte, bout, pas, jauge, calibre, gabarit, pas, jauge, gage, calibre, gabarit, gant, pas","non, mauvais, non, ne, mauvais, empreinte, ruban, non, filetage, escalier, allure, rythme, enjambée, disposition, lancer, passage, empreinte, ruban, fil, non, rien, personne, filetage, fil, escalier, marche, échelon, baïonnette, allure, démarche, rythme, enjambée, disposition, étape, mesure, lancer, passage, démarche, coup, je ne sais pas, pas encore, pas mal, pas grave, pas du tout, pas de problème, pas bien, ne pas, pas cher, Je ne sais pas.","L’adverbe de négation est généralement précédé des particules de négation ne ou non.<br />Mouvement de mettre un pied devant l’autre pour marcher.<br />Façon de marcher.<br />Trace laissée par une personne en marchant.<br />Seuil.<br />","Elle ne viendra pas .<br />Il fait de grands pas, elle avance de quelques pas, puis revient sur ses pas .<br />Un pas cadencé, un pas de gymnastique .<br />Les enfants ont raconté avoir vu des pas dans la neige .<br />Sur le pas de la porte .<br />"
"que","than","that, than, whether, that, which, what, whom, than, which, what, how","que, afin que, autant que, que, si, que, soit, que, qui, ce, celle, celui, cela, qui, laquelle, lequel, que, quel, quelle, que, quoi, quel, qui, que, à qui, avec qui, que, de, que, quel, que, quelle, quel, comment, que","aussi, mais, même, cependant, aussi, tant, puisque, même, également, quand, comme, mais, seul, uniquement, seulement, exclusivement, même, cependant, mais, simplement, uniquement, seulement, sauf, que?, alors que, bien que, ainsi que, parce que, tandis que, pour que, dès que, tant que, en tant que, afin que","",""
"t'aurais","would you","","","","",""
"tout","all","all, any, every, entire, most important, all, very, in all, all up, all, whole, all, any, anything","tous, toutes, tout, toute, tout, quelconque, n'importe quel, chaque, tous, tout, tout, complet, total, intact, tout, tout, tout à fait, très, bien, tout, exactement, seul, effectivement, en tout, tout, en général, tout compris, généralement, en tout et pour tout, tout, tout, ensemble, tout, tout, tout, n'importe lequel, rien, tout, quelque chose, n'importe quoi","bien, partout, bien, complètement, directement, pleinement, tout à fait, intégralement, entièrement, parfaitement, totalement, en même temps, partout, n'importe où, abondance, rien, unité, totalité, femme de ménage, abondance, multitude, rien, personne, unité, totalité, ensemble, totalité, ensemble, femme de ménage, sportif, femme, fille, nettoyeuse, tout le monde, tout de suite, tout droit, tout seul, malgré tout, pas du tout, en tout cas, tout d'abord, tout de même, tout à fait","",""
"donner","give","give, hand, yield, render, donate, impart, bestow, contribute, present, furnish, give out, deal, give in, hand in, play, tender, mete, pitch","donner, offrir, accorder, consacrer, pousser, donner, passer, serrer la main, faire porter à la main, donner un coup de main, donner, céder, produire, rapporter, rendre, livrer, rendre, fournir, donner, traduire, interpréter, enduire, donner, faire don de, faire contribution, communiquer, donner, transmettre, faire connaître, apprendre, donner, accorder, conférer, octroyer, consacrer, employer, contribuer, cotiser, participer, apporter une contribution, donner, présenter, assister, soumettre, offrir, exposer, donner, fournir, meubler, donner, équiper, munir, donner, distribuer, émettre, tomber en panne, s'épuiser, traiter, examiner, agir, donner, distribuer, commercer, donner, rendre, capituler, se soumettre, présenter, se céder, donner, jouer, jouer de, faire, interpréter, passer, donner, soumissionner, tendre, offrir, attendrir, donner, infliger, donner, décerner, lancer, tanguer, jeter, tomber, bazarder, donner","léguer, fournir, passer, partir, descendre, fermer, offrir, tolérer, marquer, payer, réussir, gérer, participer, croire, conférer, octroyer, rajouter, amener, générer, sortir, émerger, supporter, laisser, retenir, aboutir, apporter, tenir compte, ouvrir, dispenser, dessiner, céder, quitter, causer, contribuer, réserver, jeter, allumer, hérisser, excréter, communiquer, établir, faire, léguer, laisser, transmettre, fournir, partir, laisser, permettre, pourvoir, admettre, passer, partir, laisser, descendre, fermer, ouvrir, offrir, accorder, payer, tolérer, laisser, permettre, autoriser, admettre, marquer, offrir, payer, réussir, passer, partir, départir, quitter, mourir, abandonner, gérer, appliquer, administrer, participer, offrir, contribuer, doter, croire, laisser, permettre, admettre, conférer, accorder, attribuer, conférer, consulter, octroyer, accorder, fournir, procurer, passer, remettre, rajouter, ajouter, conférer, apporter, contribuer, amener, entraîner, conduire, mener, déboucher, diriger, aboutir, présider, fournir, générer, revenir, retourner, offrir, présenter, engendrer, rendre, sortir, aboutir, passer, excéder, dépasser, dominer, amener, conduire, partir, laisser, causer, diriger, aboutir, résulter, émerger, supporter, produire, résulter, payer, passer, livrer, confier, céder, remettre, transmettre, partir, quitter, laisser, laisser, offrir, permettre, accorder, autoriser, admettre, retenir, prendre, faire, être, avoir, devoir, tenir, rendre, aboutir, descendre, apporter, céder, abandonner, abdiquer, tenir compte, laisser, considérer, permettre, admettre, sortir, fournir, approvisionner, conférer, gagner son bifteck, pourvoir, passer, communiquer, dépasser, prononcer, ouvrir, fournir, marquer, offrir, apporter, présenter, accorder, rendre, partir, rester, quitter, laisser, passer, dessiner, tirer, courir, offrir, dispenser, administrer, dessiner, émerger, céder, abdiquer, quitter, renoncer, abandonner, passer, légiférer, causer, offrir, accorder, contribuer, réserver, assigner, laisser, convenir, adapter, permettre, autoriser, allouer, attribuer, jeter, allumer, activer, brancher, ouvrir, tourner, céder, concéder, hérisser, irriter, excréter, passer, éliminer, supprimer, céder, succomber, communiquer, véhiculer, partir, laisser, confier, charger, fournir, partir, léguer, communiquer, laisser, apporter, entendre, accorder, établir, fournir, croire, offrir, céder, accorder, abandonner, abdiquer, faire, transmettre, quitter, démissionner, abandonner, donner naissance, donner un coup de main, donner lieu, donner des conseils, donner un coup de pied, donner son accord, se donner, donner le feu vert, donner des ordres, donner sur","Mettre en la possession de (quelqu’un).<br />Faire don de, accorder.<br />Procurer, fournir.<br />Communiquer.<br />Produire.<br />Causer, susciter.<br />Attribuer.<br />Heurter.<br />Être orienté vers, situé sur.<br />Faire le don de soi.<br />S’attribuer faussement.<br />Se faire à soi-même.<br />Être bon marché.<br />","Les analyses n’ont rien donné .<br />Vous m’avez donné bien du plaisir .<br />Elle donne beaucoup de prix à cette amitié .<br />Donne-moi ce dossier; donne-le-moi (et non *donne-moi-le) .<br />Ils ont donné de la monnaie aux sans-abri .<br />Donner un conseil .<br />Donnez-moi votre nom et vos coordonnées .<br />"
"le jour où dans tes lunettes","the day in your glasses","","","","",""
"le","the","the, it, him","les, la, le, il, elle, le, ce, cela, la, lui, le, celui, l'","tout le monde, le matin, pour le moment, le monde, le mien, dans le but de, le lendemain, tout le temps, faire le point, le temps","Déterminant défini qui s’emploie devant un nom masculin singulier désignant des personnes ou des choses connues, dont on a déjà parlé.<br />Pronom remplaçant un nom de personne ou de chose déterminé, déjà exprimé et qui est masculin singulier.<br />","Ce voyage, tu pourras le faire .<br />"
"jour","day","day, daytime","jour, journée, jour, journée","journée, temps, angle, journalier, présent, cadeau, journée, temps, aujourd'hui, angle, feu, lumière, contexte, journalier, quotidien, présent, datte, date, cadeau, donation, moment, présent, jour férié, un jour, mise à jour, chaque jour, par jour, mettre à jour, du jour, le jour, ordre du jour, à jour","Abréviations j (s’écrit sans point), d (du latin « dies », qui signifie « jour »).<br />Clarté.<br />Ouverture, orifice.<br />Division du temps qui comprend 24 heures.<br />","Le jour se lève .<br />Il y a un peu de jour dans l’assemblage de cette fenêtre .<br />Il y a 365&nbsp;jours dans une année .<br />"
