"tardif","late","late, belated, tardy, latish","en retard, tardif, défunt, dernier, ancien, récent, tardif, tardif, lent, nonchalant, tardif","","Qui vient tard.<br />Qui a lieu tard.<br />","Des rosiers tardifs .<br />Un souper tardif .<br />"
"d'été","summer","summery","d'été","été","",""
"les anges partirent avant","the angels went before","","","","",""
"les","the","the, them","les, la, le, les, leur, eux, elles","tous les jours, les gens, tous les deux, les autres, faire les courses, les femmes, dans tous les cas, les siens, tous les ans, tomber dans les pommes","Déterminant défini qui s’emploie devant un nom masculin pluriel ou féminin pluriel désignant des personnes ou des choses connues dont on a déjà parlé.<br />Pronom remplaçant un nom de personne ou de chose déterminé, déjà exprimé et qui est masculin pluriel ou féminin pluriel.<br />","Ces cadeaux, tu les déballeras sous peu .<br />"
"anges","angels","angel","ange, belle femme, supporteur","saint, génie, chéri, saint, génie, chéri, minou, chéri, or, favori, ange gardien","Créature spirituelle.<br />Personne parfaite.<br />","Mon ange gardien .<br />Son amie est un ange de dévouement .<br />"
"partirent","left","","","","",""
"avant","before","before, earlier, prior, previously, previous to, before, until, till, ere, front, forward, forward, bow","avant, devant, auparavant, précédemment, en avant, plus tôt, avant, antérieurement, avant, précédemment, auparavant, déjà, avant, avant, antérieurement à, préalablement à, avant, devant, en présence de, sur, plutôt que de, avant, jusqu'à, avant, avant de, jusqu'à, avant, avant, de face, de devant, premier, ventral, avant, en avant, prêt, précoce, vers l'avant, avant, arc, proue, avant, archet, nœud, salut","par-dessus, devant, principalement, tôt, auparavant, par-dessus, au-delà, au-dessus, devant, préalablement, auparavant, principalement, essentiellement, tôt, devant, auparavant, précédemment, antérieurement, auparavant, en face, en avant, devant, devant, recto, mettre en avant, avant tout, en avant, avant hier, avant de, avant que, avant bras, avant dernier, avant-garde, avant-midi","Par rapport au temps.<br />Par rapport au lieu, au rang.<br />Partie antérieure d’un navire, d’une voiture.<br />Joueur d’une ligne d’attaque dans certains sports d’équipe.<br />Qui est à l’avant, devant.<br />Dans un temps qui précède.<br />Dans un ordre qui précède.<br />","Il est bien avant, dans les rangs, dans le classement .<br />Les roues avant .<br />Ce mot vient avant celui-ci, dans l’ordre alphabétique .<br />"
"et leurs visages tachés de blanc","and their faces stained white","","","","",""
"et","and","and","et, aussi","et alors, aller et retour, et moi aussi, et puis, sain et sauf, nom et prénom, et caetera, et cetera, jour et nuit, vingt et un","La conjonction de coordination ou coordonnant unit des propositions indépendantes affirmatives.<br />La conjonction de coordination ou coordonnant unit une proposition affirmative et une proposition négative.<br />La conjonction de coordination ou coordonnant unit des unités aux dizaines.<br />","Le vent se lève et la pluie se met à tomber .<br />Il aime la bonne cuisine et ne fume pas .<br />Vingt et une personnes .<br />"
"leurs","their","their","leur, leurs, à eux","les leurs","",""
"visages","faces","face, countenance, visage","face, visage, figure, front, physionomie, mine, visage, figure, encouragement, support, tranquillité, gravité, visage","grimace, face, physionomie, joue, police, grimace, face, face, surface, face, vis, physionomie, physiognomonie, joue, face, police, fonte, source, face, caractère, soin du visage, visage impassible, visage pale, expression du visage, sur son visage","Partie avant de la tête.<br />Expression du visage.<br />Aspect d’une chose.<br />","De frais visages d’enfants .<br />Un visage radieux, un visage triste .<br />Le vrai visage de la campagne québécoise .<br />"
"tachés","stained","marking","marquage, notation, marques, correction, tracé, taches","tache, tacher","",""
"de","from","of, to, from, by, with, than, at, out of, off","de, en, pour, à, de, pour, vers, sur, en, de, à partir de, depuis, dès, de la part de, d'après, par, de, selon, à, près de, suivant, avec, à, de, sur, que, de, à, de, sur, en, vers, à propos de, de, hors de, par, en dehors de, de","dé, de rien, de plus, tout de suite, à partir de, au lieu de, pomme de terre, en fonction de, maillot de bain, à cause de, de plus en plus","• La préposition introduit un complément du nom en marquant :.<br />La possession.<br />L’origine.<br />Le temps.<br />La cause.<br />Le moyen.<br />La matière.<br />Le genre.<br />• La préposition introduit un complément du verbe en marquant :.<br />Le lieu.<br />Le temps.<br />La cause.<br />Le moyen, l’instrument.<br />Élision de la préposition.<br />De + adjectif.<br />L’article de s’emploie devant des noms de choses qui ne peuvent se compter, devant un nom abstrait.<br />","La fille de (et non *à) mon amie .<br />Du sirop d’érable, du fromage de chèvre .<br />Le train de nuit .<br />Un vent d’orage, des frissons d’inquiétude .<br />Un air de piano, un coup de baguette magique .<br />Une colonne de bois, un toit de chaume .<br />Un roman d’aventures, un film de science-fiction .<br />Venir de Trois-Rivières .<br />Ils vont à l’école de 8&nbsp;h&nbsp;30 à 15&nbsp;h&nbsp;30 .<br />Les enfants sautent de joie : c’est la récréation!<br />Se servir d’un pinceau, d’une règle .<br />Il est tombé de la neige .<br />"
"blanc","White","white, blank, albescent, snow-white, white, whiteness, blank, space, white man, breast, whitey, leu","blanc, pâle, blanc, vide, sans expression, absolu, blanc, blanc, comme neige, blanc, blancheur, blancheur, blanc, couleur blanche, pâleur, blanc, vide, fiche, but, espace, place, vide, cadre, blanc, écartement, blanc, sein, poitrine, mamelle, blanc, front de taille, blanc, blanc","cendré, achromatique, pur, caucasien, cendré, achromatique, pur, propre, caucasien, espace, tweed, local, blancheur, blanc-seing, espace, tweed, flanelle, gabardine, local, espace, place, blancheur, espace, éloignement, place, distance, blanc-seing, vin blanc, blanc cassé, fromage blanc, ours blanc, blanc de poulet, blanc et noir, chocolat blanc, globule blanc, jambon blanc, examen blanc","Qui est de race blanche.<br />Espace vierge sur une feuille de papier.<br />La couleur blanche.<br />Personne de race blanche.<br />Note qui vaut deux noires.<br />Qui est de la couleur de la neige.<br />","Des blancs très purs .<br />L’étudiant a laissé des blancs sur sa copie quand il ignorait la réponse .<br />"
"je crois qu'il est trop tard","I think it's too late","","","","",""
"je","I","I","je, moi","iode, je ne sais pas, je vous en prie, je suis désolé, je regrette, je pense que, je vous en pris, si je pouvais, je crois que oui, je vais mieux, je me sens mieux","Pronom personnel masculin et féminin de la première personne du singulier, qui est toujours sujet du verbe.<br />","Je fais de la bicyclette, je lis .<br />"
"crois","believe","believe, conceive, think, suppose, imagine, guess, feel, consider, deem, reckon, calculate, trustee","croire, estimer, ajouter foi, avoir la foi, avoir confiance en, concevoir, imaginer, penser, comprendre, croire, être enceinte, penser, réfléchir, croire, imaginer, méditer, raisonner, supposer, croire, penser, imaginer, imaginer, penser, croire, supposer, se représenter, se figurer, deviner, supposer, croire, penser, estimer, évaluer, sentir, toucher, ressentir, éprouver, croire, palper, considérer, envisager, examiner, tenir compte, prendre en considération, croire, considérer, estimer, croire, compter, calculer, estimer, considérer, penser, croire, calculer, évaluer, estimer, faire calculer, compter sur, croire, croire, confier à, compter sur, être curateur","voir, confesser, saluer, estimer, constater, comporter, rétorquer, savoir, donner, représenter, reconnaître, supposer, distinguer, penser, homologuer, être d'avis, retenir, songer, agréer, fournir, prévoir, voir, penser, réfléchir, confesser, saluer, admettre, estimer, imaginer, supposer, penser, constater, remarquer, comporter, accréditer, admettre, attribuer, rétorquer, faire confiance, imaginer, deviner, imprimer, savoir, connaître, homologuer, reconnaître, donner, laisser, permettre, admettre, représenter, compter, reconnaître, admettre, rétorquer, estimer, conclure, sentir, éprouver, sembler, imaginer, chercher, ressentir, juger, parvenir, deviner, considérer, imprimer, rencontrer, dégager, trouver, voir, rechercher, penser, supposer, distinguer, discerner, adopter, choisir, désigner, saisir, percevoir, identifier, estimer, retenir, assimiler, juger, supposer, tenir, regarder, réputer, considérer, penser, réfléchir, homologuer, reconnaître, être d'avis, voir, penser, réfléchir, estimer, être d'avis, considérer, trouver, penser, homologuer, confesser, reconnaître, admettre, retenir, contenir, tenir, permettre, renfermer, admettre, songer, être d'avis, supposer, voir, penser, réfléchir, agréer, accréditer, être d'avis, trouver, voir, penser, réfléchir, fournir, donner, offrir, céder, accorder, abandonner, abdiquer, estimer, songer, être d'avis, considérer, penser, réfléchir, prévoir, être d'avis, envisager, entendre, concevoir, signifier, trouver, voir, penser, avoir l'intention, réfléchir, ne pas croire, se croire, croire que, voir c'est croire","Considérer comme vrai, comme fiable.<br />Tenir pour.<br />Avoir confiance en quelqu’un, quelque chose, s’y fier.<br />Tenir pour certaine l’existence de quelqu’un, avec une nuance de foi et d’amour.<br />Penser que quelque chose est vraisemblable, sans en être sûr.<br />Avoir la foi.<br />S’imaginer être.<br />","Je la crois compétente et remplie d’initiative .<br />Croyez-vous aux fantômes? « Parmi mon désespoir je croyais encore à l’espérance »<br />Je crois ces paroles .<br />"
"qu'il","that","","","","",""
"est","is","is, east, eastern","est, est, orient, levant, est, oriental, de l'est","Levant, levant, Est, Orient, orient, état, Est, état, Est, être, estre, c'est, c'est bien, c'est dommage, il est, c'est pourquoi, c'est vrai, c'est moi, c'est-à-dire, c'est possible, c'est ça","Qui est à l’est.<br />Abréviation E . (s’écrit avec un point).<br />Un des quatre points cardinaux, orienté du côté du soleil levant.<br />","La côte est du Canada, le versant est d’une montagne .<br />Le soleil se lève à l’est .<br />"
"trop","too much","too, overly, too much, overmuch, unduly","trop, aussi, en plus, trop, trop, trop, excessivement, trop, excessivement","abusivement, démesurément, aussi, de trop, beaucoup trop, également, excessivement, immodérément, notamment, aussi, pareillement, itou, également, suffisance, trop tard, pas trop, trop fort, trop de, trop grand, trop gros, beaucoup trop, en trop, trop petit, trop long","Avec excès.<br />","Tu étudies trop! – Je ne le pense pas .<br />"
"tard","late","late","tard","ultérieurement, profond, dernièrement, tardivement, ultérieurement, tardivement, profond, dernièrement, récemment, tardivement, plus tard, au plus tard, trop tard, il est tard, tôt ou tard, quelques jours plus tard, remettre à plus tard, se coucher tard, tard dans la nuit, dormir tard","Après le temps prévu.<br />","Il est rentré très tard .<br />"
"pour t'avouer que j'ai mal","to confess that I hurt","","","","",""
"pour","for","for, to, of, towards, toward","pour, pendant, depuis, malgré, à, de, pour, vers, sur, en, de, en, pour, vers, pour, du côté de, dans la direction, à l'égard de, vis-à-vis, vers, pour, du côté de, dans la direction, à l'égard","envers, pour que, pour toujours, pour moi, pour le moment, pour commencer, pour eux, pour nous, pour l'instant, pour la vie, pour toi","Ce qui est favorable, le bon côté.<br />À la place de.<br />En vue de, afin de.<br />À destination de.<br />À cause de.<br />Parce que.<br />Afin de.<br />Même si.<br />En échange de.<br />","Il m’a prise pour une autre .<br />Pour réussir, il faut travailler .<br />Prendre l’avion pour Montréal .<br />Cette voiture est appréciée pour sa faible consommation d’essence .<br />Pour avoir aimé beaucoup, il a été très heureux .<br />Faire de l’exercice pour être en forme .<br />Cette hypothèse, pour être exacte, n’explique pas tout .<br />J’ai acheté ce manteau pour 200&nbsp;$ .<br />"
"t'avouer","confess","","","","",""
"que","than","that, than, whether, that, which, what, whom, than, which, what, how","que, afin que, autant que, que, si, que, soit, que, qui, ce, celle, celui, cela, qui, laquelle, lequel, que, quel, quelle, que, quoi, quel, qui, que, à qui, avec qui, que, de, que, quel, que, quelle, quel, comment, que","aussi, mais, même, cependant, aussi, tant, puisque, même, également, quand, comme, mais, seul, uniquement, seulement, exclusivement, même, cependant, mais, simplement, uniquement, seulement, sauf, que?, alors que, bien que, ainsi que, parce que, tandis que, pour que, dès que, tant que, en tant que, afin que","",""
"j'ai","I have","","","j","",""
"mal","evil","evil, wrong, ill, harm, hurt, difficulty, trouble, pain, disease, illness, malady, ache, pains, wrongdoing, amiss, untimely","mal, malin, fléau, malfaisance, catastrophe, mal, tort, erreur, injustice, préjudice, méfait, mal, maux, malheurs, préjudice, mal, dommage, tort, mal, blessure, dommage, méprise, coup de couteau, difficulté, mal, obstacle, ennui, hésitation, difficulté, peine, problème, mal, trouble, dérangement, douleur, peine, souffrance, mal, tristesse, effort, maladie, mal, maladie, mal, souffrance, malheur, maladie, mal, mal, douleur, peine, chagrin, peine, peines, douleur, mal, efforts, méfait, mal, mal, de travers, mal à propos, intempestif, prématuré, inopportun, mal, malvenu","mauvais, défectif, vicieux, malin, poli, mauvais, immoral, défectif, mauvais, défectueux, mauvais, vicieux, malin, mauvais, difficile, poli, impoli, faiblement, durement, malicieusement, insuffisamment, mauvais, sérieusement, faiblement, durement, cruellement, tant, malicieusement, durement, dur, difficilement, insuffisamment, incomplètement, imparfaitement, mauvais, sérieusement, sévèrement, gravement, difficulté, mauvais, malaise, immoralité, fléau, gale, traumatisme, tracas, difficulté, mauvais, malaise, maladie, infirmité, immoralité, fléau, gale, traumatisme, blessure, tracas, peine, trouble, agitation, problème, pas mal, mal de tête, mal au dos, mal au ventre, mal de gorge, faire mal, mal à la tête, mal de ventre, faire du mal, mal à l'aise","Contraire au bien.<br />De manière défavorable, autrement qu’il ne conviendrait.<br />Imparfaitement.<br />Ce qui est contraire au bien.<br />Douleur, maladie.<br />","Ils écrivent mal, mais ils parlent bien .<br />Ne pas faire le mal, faire le bien .<br />Des maux de dents, de tête .<br />"
"à mon coeur mourant","to my dying heart","","","","",""
"à","to","to, in, at, with, by, upon","à, de, pour, vers, sur, en, dans, en, à, chez, dedans, au bout de, à, de, sur, en, vers, à propos de, avec, à, de, sur, par, de, selon, à, près de, suivant, sur, à","jusqu'à, à partir de, grâce à, à travers, à part, à cause de, à côté, à propos, par rapport à, à peu près","La préposition introduit un complément indirect.<br />La préposition marque :.<br />La préposition marque le prix.<br />","Alain participera à la fête .<br />Un blouson à 100 $ .<br />"
"mon","my","my","mes, mon, ma","montre, mon ami, mon amour, mon chéri, mon cher, de mon côté, à mon avis, mon petit, mon chou, mon vieux, mon Dieu","Déterminant possessif masculin de la première personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif mon renvoie à un seul « possesseur » d’un être, d’un objet de genre masculin.<br />","Mon cahier .<br />Regarde mon vélo (un seul possesseur) et notre nouvelle tondeuse (plusieurs possesseurs) .<br />"
"coeur","heart","","","somme, noyau, cœur, centre, substance, essentiel, viande, fond, moelle, milieu, œil, centre, cœur","",""
"mourant","dying","dying","en train de mourir, mourant","","Qui est sur le point de mourir.<br />Qui fait mourir de rire.<br />Personne qui se meurt.<br />","Il est mourant : ses blagues sont très drôles .<br />Ces accidentés sont mourants .<br />"
"et mes souvenirs tachés de blanc","and my memories stained white","","","","",""
"mes","my","my","mes, mon, ma","à mes côtés","Déterminant possessif pluriel de la première personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif mes renvoie à un seul « possesseur » de plusieurs êtres, de plusieurs objets.<br />","Mes livres .<br />Regarde mes patins à roulettes (un seul possesseur) et notre nouvelle tondeuse (plusieurs possesseurs) .<br />"
"souvenirs","memories","remembrances","souvenirs","souvenir, meilleurs souvenirs, souvenirs d'enfance, boutique de souvenirs, plein de souvenirs, raconter ses souvenirs","",""
"si l'on me perd","if you lose me","","","","",""
"si","if","if, whether, so, that, such, as, si, B","si, au moins, quand bien même, si, que, soit, si, ainsi, tellement, aussi, et alors, comme ceci, si, aussi, si, tellement, aussi, aussi, si, si, si","tellement, ainsi, aussi, alors, comme, oui, même si, si tu veux, comme si, si seulement, si je pouvais, si bien que, si ce n'est, si j'étais toi, si mal, si toutefois","Adverbe de quantité et d’intensité (suivi d’un adjectif ou d’un adverbe).<br />Adverbe d’affirmation.<br />Septième note de la gamme de do.<br />La conjonction introduit une condition (verbe de la principale au futur). À condition que.<br />La conjonction introduit une hypothèse (verbe de la principale au présent ou au passé). S’il est vrai que.<br />La conjonction introduit une hypothèse (verbe de la principale au conditionnel). Dans le cas où, à supposer que.<br />La conjonction introduit une concession, une restriction.<br />La conjonction introduit une interrogation indirecte.<br />La conjonction est un modificateur corrélatif de conséquence de l’adjectif ou de l’adverbe. De telle sorte que, tellement que, si bien que.<br />","Des si bémols .<br />Si tu viens jouer avec nous, nous aurons du plaisir .<br />Si l’informatique est un merveilleux outil, elle n’est pas encore tout à fait apprivoisée .<br />Si j’avais su (et non *si j’aurais su), je ne serais pas venu .<br />Elle se demandait s’il viendrait .<br />Elle est si sérieuse qu’on ne peut jamais la faire rire .<br />"
"l'on","is","","","","",""
"me","me","me, myself","me, moi, me, mon état, moi-même","il me semble, il me semble que, je me sens mieux, Je ne me sens pas bien., Je me sens malade., Je me suis perdu., Merci de me dire où descendre., si je puis me permettre, il me plaît, cela me dépasse","Pronom personnel masculin et féminin de la première personne du singulier. Me ne s’emploie que devant un verbe ou après le verbe à l’impératif, où il s’élide devant en ou y.<br />","Tu me donnes un livre .<br />"
"perd","loses","lose, waste, squander, shed, slough, forfeit, drop, throw away, collapse, cast, draw, fritter, sweat off","perdre, se perdre, semer, paumer, s'égarer, perdre, gaspiller, gâcher, ravager, liquider, zigouiller, gaspiller, dilapider, perdre, dissiper, disperser, se dissiper, perdre, verser, tomber, faire couler, séparer, déverser, se dépouiller, perdre, se débarrasser, se défausser, se démolir, enlever, perdre, faire payer une amende, tomber, abandonner, laisser tomber, baisser, supprimer, perdre, jeter, perdre, gaspiller, gâcher, lancer, laisser tomber, écrouler, effondrer, tomber, échouer, capoter, perdre, jeter, lancer, couler, fondre, se dépouiller, perdre, dessiner, tirer, attirer, établir, tracer, perdre, gaspiller, perdre, couper, frotter, se casser, perdre","paumer, reculer, manquer, endurer, paumer, égarer, reculer, paumer, paumer, manquer, manquer, disparaître, supprimer, paumer, endurer, paumer, se perdre, perdre du poids, perdre connaissance, perdre du temps, perdre son temps, perdre espoir, perdre patience, perdre de vue, perdre conscience, perdre le temps","Être privé de la compagnie de quelqu’un de façon définitive.<br />Cesser d’avoir quelque chose.<br />Ne pas gagner, être vaincu.<br />Gaspiller.<br />Être perdu, cesser d’être.<br />S’égarer, ne plus retrouver son chemin.<br />Avoir du mal à suivre, à comprendre quelque chose.<br />","Ne perds pas ton temps : il est trop précieux .<br />Il est triste d’avoir perdu son ami d’enfance .<br />Perdre son emploi .<br />Perdre la bataille .<br />"
"sache que je serai la tienne","know that I will be yours","","","","",""
"sache","know","know, see, realize, be aware, figure out, sort out, ken","savoir, connaître, faire savoir, reconnaître, souffrir, se présenter, voir, découvrir, savoir, visiter, regarder, apercevoir, réaliser, comprendre, savoir, prendre conscience, se rendre compte de, penser, savoir, savoir, résoudre, décider, arriver à comprendre, bien calculer, savoir, ranger, comprendre, savoir, connaître, concevoir, saisir","connaître, baiser, croire, éprouver, piéger, connaître, baiser, aimer, faire l'amour, foutre, niquer, enconner, avoir, fourrer, connaître, enculer, croire, connaître, homologuer, reconnaître, éprouver, vivre, connaître, demeurer, piéger, savoir faire, à savoir, savoir-faire, savoir-vivre, faire savoir, à savoir que, bon à savoir, savoir vivre, il est important de savoir","Avoir la connaissance de, posséder une science ou un art.<br />Pouvoir, avoir la possibilité de.<br />Être apte à, avoir le talent, la force de faire quelque chose.<br />Connaître l’existence de.<br />Connaître sa situation.<br />Être su.<br />","Elle sait répartir les tâches, tu sais écouter .<br />Il sait une petite clairière dans la forêt .<br />Elle sait lire et compter .<br />Je saurai terminer ce long travail .<br />"
"serai","will","be, exist","être, devenir, exister, venir, aller, coûter, exister, être, vivre, subsister","prendre, suivre, reposer, dessiner, affecter, être aux écoutes, lier, représenter, obtenir, se trouver, égaler, amener, retenir, fournir, atteindre, reproduire, se tirer, coûter, éprouver, vivre, exister, contenir, faire, prendre, faire, suivre, reposer, distinguer, privilégier, définir, mentionner, qualifier, caractériser, ressembler, paraître, demeurer, dessiner, tirer, obtenir, avoir, devenir, recevoir, rendre, affecter, viser, conduire, obtenir, tendre, avoir, évoluer, aboutir, évaluer, aller, devenir, rendre, être aux écoutes, lier, représenter, constituer, prendre, amener, obtenir, avoir, contracter, devenir, lier, correspondre, apporter, obtenir, avoir, devenir, recevoir, prendre, avoir, devoir, tenir, prendre, obtenir, avoir, laisser, devoir, tenir, permettre, devenir, recevoir, rendre, se trouver, prendre, avoir, devoir, égaler, amener, obtenir, avoir, apporter, aboutir, devenir, recevoir, transporter, rendre, retenir, prendre, faire, donner, avoir, devoir, tenir, rendre, fournir, grandir, obtenir, rédiger, développer, avoir, fabriquer, publier, créer, élaborer, produire, aboutir, devenir, recevoir, rendre, atteindre, avoir, comprendre, devenir, recevoir, prendre, recueillir, avoir, devoir, accepter, tenir, admettre, recevoir, reproduire, générer, obtenir, avoir, engendrer, concevoir, devenir, recevoir, rendre, représenter, faire, venir, avoir, aller, se tirer, obtenir, avoir, décaniller, enculer, décamper, dégager, devenir, ficher le camp, coûter, prendre, atteindre, endurer, obtenir, subir, avoir, souffrir, devoir, tenir, continuer, devenir, recevoir, éprouver, prendre, avoir, devoir, tenir, vivre, exister, reposer, distinguer, prendre, privilégier, posséder, mentionner, avoir, comporter, devoir, ressembler, tenir, paraître, demeurer, disposer, contenir, composer, comprendre, comporter, obtenir, avoir, devenir, recevoir, rendre, faire, venir, avoir, aller, atteindre, obtenir, avoir, parvenir, devenir, peut-être, peut être, être au courant, être humain, bien-être, être en forme, être pressé, être en vacances, bien être, être malade","Exister, avoir une réalité.<br />VERBE RELIANT L’ATTRIBUT AU SUJET.<br />Le verbe être établit la relation entre le sujet et l’attribut.<br />Se situer.<br />Se trouver.<br />Appartenir.<br />S’occuper à.<br />Tendre vers.<br />Faire partie de.<br />Venir de, être originaire de.<br />Donner son soutien à.<br />AUXILIAIRE DE CONJUGAISON.<br />L’auxiliaire être sert à conjuguer :.<br />AUXILIAIRE DE TEMPS.<br />","« Je pense, donc je suis »<br />Les érables sont magnifiques .<br />La ville de Trois-Rivières est au nord du Saint-Laurent .<br />Ils seront à Paris en mai .<br />Cette maison est à elle .<br />Être à son travail .<br />Le temps est à la neige .<br />Être de la fête, d’une société donnée .<br />Geneviève est de Montréal .<br />Elle est pour l’indépendance du Québec .<br />"
"la","There","the, la, lah, A, it, her","les, la, le, la, la, la, il, elle, le, ce, cela, la, elle, lui, la, celle, à elle, l'","Louisiane, dame, lanthane, statistique, Louisiane, dame, madame, lanthane, statistique, statistiques, là, la plupart, à la fois, toute la journée, à la place de, la semaine prochaine, faire la vaisselle, faire la fête, de la part de, par la suite, la foule","Sixième note de la gamme de do.<br />Déterminant défini qui s’emploie devant un nom féminin singulier désignant des personnes ou des choses connues, dont on a déjà parlé.<br />Pronom remplaçant un nom de personne ou de chose déterminé, déjà exprimé et qui est féminin singulier.<br />","Cette orange, tu la dégusteras cet après-midi .<br />"
"tienne","yours","yours, tinea","le vôtre, la vôtre, les vôtres, tien, tienne, la tienne, tienne","tenir, la tienne","",""
"et au creux de ses bras","and the hollow of his arms","","","","",""
"au","the","","","au revoir, au moins, au lieu de, au contraire, au plus tard, au début, au fait, au dessus, au-dessus, au milieu","Au . Forme contractée de la préposition à et de l’article masculin le.<br />Aux . Forme contractée de la préposition à et de l’article masculin et féminin les.<br />","Les pommiers fleurissent au printemps .<br />Étienne a écrit aux copains de l’été .<br />"
