"main","hand","hand, duke","main, part, côté, aiguille, paume, partie, duc, main","menotte, écriture, patte, arme, épaule, relais, menotte, écriture, patte, arme, bras, b, épaule, bras, ajutage, branche, relais, sac à main, coup de main, serrer la main, donner un coup de main, prendre en main, à la main, poignée de main, main droite, tendre la main, main courante","Partie du corps humain, composée de cinq doigts, qui termine le bras et sert à toucher et à saisir.<br />",""
"tard","late","late","tard","ultérieurement, profond, dernièrement, tardivement, ultérieurement, tardivement, profond, dernièrement, récemment, tardivement, plus tard, au plus tard, trop tard, il est tard, tôt ou tard, quelques jours plus tard, remettre à plus tard, se coucher tard, tard dans la nuit, dormir tard","Après le temps prévu.<br />","Il est rentré très tard .<br />"
"les filles ont dansé pour toi","girls danced for you","","","","",""
"les","the","the, them","les, la, le, les, leur, eux, elles","tous les jours, les gens, tous les deux, les autres, faire les courses, les femmes, dans tous les cas, les siens, tous les ans, tomber dans les pommes","Déterminant défini qui s’emploie devant un nom masculin pluriel ou féminin pluriel désignant des personnes ou des choses connues dont on a déjà parlé.<br />Pronom remplaçant un nom de personne ou de chose déterminé, déjà exprimé et qui est masculin pluriel ou féminin pluriel.<br />","Ces cadeaux, tu les déballeras sous peu .<br />"
"filles","daughters","girl, daughter, woman, child, maid, she, gal, lass","fille, jeune fille, nana, copine, petite amie, fille, femme, fille, bonne femme, maîtresse, féminité, enfant, fils, fille, petit, fillette, gamin, servante, femme de chambre, fille, domestique, femme de ménage, jeune fille, fille, fille, jeune fille, fille, copine, petite amie","oiseau, petite, petite amie, catin, jeune fille, tout, oiseau, gonzesse, poussin, jeune fille, minette, poupée, jupe, nana, petite, jeune fille, fifille, gamine, fillette, petite amie, jeune fille, femme, catin, putain, pute, prostituée, jeune fille, poupée, demoiselle, jeune femme, fillette, jeune fille, jeune femme, jeune fille, femme, tout, femme de ménage, sportif, femme, nettoyeuse, jeune fille, petite fille, belle fille, jolie fille, nom de jeune fille, belle-fille, fille unique, vieille fille, fille moche, fille facile","Personne du sexe féminin considérée par rapport à sa mère, à son père (par opposition à fils ).<br />Enfant du sexe féminin (par opposition à garçon ).<br />","Sa fille se nomme Marie-Ève .<br />Dans la classe, il y a 13 filles et 12 garçons .<br />"
"ont","have","","","","Abréviation de Ontario.<br />",""
"dansé","danced","dance","danse","amusement, danser, danse classique, piste de danse, danse du ventre, salle de danse, école de danse, de danse, danse folklorique","Action de danser.<br />","Une piste de danse .<br />"
"pour","for","for, to, of, towards, toward","pour, pendant, depuis, malgré, à, de, pour, vers, sur, en, de, en, pour, vers, pour, du côté de, dans la direction, à l'égard de, vis-à-vis, vers, pour, du côté de, dans la direction, à l'égard","envers, pour que, pour toujours, pour moi, pour le moment, pour commencer, pour eux, pour nous, pour l'instant, pour la vie, pour toi","Ce qui est favorable, le bon côté.<br />À la place de.<br />En vue de, afin de.<br />À destination de.<br />À cause de.<br />Parce que.<br />Afin de.<br />Même si.<br />En échange de.<br />","Il m’a prise pour une autre .<br />Pour réussir, il faut travailler .<br />Prendre l’avion pour Montréal .<br />Cette voiture est appréciée pour sa faible consommation d’essence .<br />Pour avoir aimé beaucoup, il a été très heureux .<br />Faire de l’exercice pour être en forme .<br />Cette hypothèse, pour être exacte, n’explique pas tout .<br />J’ai acheté ce manteau pour 200&nbsp;$ .<br />"
"toi","thee","you, thee, thou","vous, tu, on, te, toi, te, toi, tu, toi","chez toi, pour toi, à toi, rien que pour toi, Et toi?, toi-même, si j'étais toi, toi non plus","Pronom personnel masculin et féminin de la deuxième personne du singulier.<br />EMPLOIS.<br />",""
"pour te consoler, leur roi","to comfort you, their king","","","","",""
"te","you","you, thee, yourself, thyself","vous, tu, on, te, toi, te, toi, te, toi-même, vous-même, te, toi-même","Va te faire foutre!","Pronom personnel masculin et féminin de la deuxième personne du singulier.<br />EMPLOIS.<br />",""
"consoler","comfort","console, comfort, solace","consoler, réconforter, consoler, encourager, consoler, soulager, réconforter, adoucir","soulager, apaiser, se consoler","Réconforter, tenter de soulager le chagrin de quelqu’un.<br />Oublier son chagrin.<br />","Madeleine a consolé Fanny, qui s’était blessée au genou .<br />"
"leur","their","their, them","leur, leurs, à eux, les, leur, eux, elles","le leur, la leur, à leur insu","Pronom possessif masculin et féminin de la troisième personne du pluriel. Qui est à eux, à elles.<br />Déterminant possessif de la troisième personne du pluriel et des deux genres. Qui est à eux, qui leur appartient, qui est relatif à eux.<br />Pronom personnel masculin et féminin de la troisième personne du pluriel. À eux, à elles.<br />Leur . Ce qui leur appartient.<br />Leurs . Leurs parents, leurs proches, leurs amis.<br />","Ces amis sont les leurs .<br />Ils adorent leur fille, leur fils .<br />Je leur dirai de venir .<br />Ils devront y mettre du leur .<br />"
"roi","king","king","roi","magnat, oronge, dame, magnat, baron, pouvoir, oronge, dame, reine, procureur du roi, vice-roi","Souverain d’un pays indépendant.<br />","Charles deviendra-t-il roi d’Angleterre?<br />"
"et si tu dors seul ce soir","and if you sleep alone tonight","","","","",""
"et","and","and","et, aussi","et alors, aller et retour, et moi aussi, et puis, sain et sauf, nom et prénom, et caetera, et cetera, jour et nuit, vingt et un","La conjonction de coordination ou coordonnant unit des propositions indépendantes affirmatives.<br />La conjonction de coordination ou coordonnant unit une proposition affirmative et une proposition négative.<br />La conjonction de coordination ou coordonnant unit des unités aux dizaines.<br />","Le vent se lève et la pluie se met à tomber .<br />Il aime la bonne cuisine et ne fume pas .<br />Vingt et une personnes .<br />"
"si","if","if, whether, so, that, such, as, si, B","si, au moins, quand bien même, si, que, soit, si, ainsi, tellement, aussi, et alors, comme ceci, si, aussi, si, tellement, aussi, aussi, si, si, si","tellement, ainsi, aussi, alors, comme, oui, même si, si tu veux, comme si, si seulement, si je pouvais, si bien que, si ce n'est, si j'étais toi, si mal, si toutefois","Adverbe de quantité et d’intensité (suivi d’un adjectif ou d’un adverbe).<br />Adverbe d’affirmation.<br />Septième note de la gamme de do.<br />La conjonction introduit une condition (verbe de la principale au futur). À condition que.<br />La conjonction introduit une hypothèse (verbe de la principale au présent ou au passé). S’il est vrai que.<br />La conjonction introduit une hypothèse (verbe de la principale au conditionnel). Dans le cas où, à supposer que.<br />La conjonction introduit une concession, une restriction.<br />La conjonction introduit une interrogation indirecte.<br />La conjonction est un modificateur corrélatif de conséquence de l’adjectif ou de l’adverbe. De telle sorte que, tellement que, si bien que.<br />","Des si bémols .<br />Si tu viens jouer avec nous, nous aurons du plaisir .<br />Si l’informatique est un merveilleux outil, elle n’est pas encore tout à fait apprivoisée .<br />Si j’avais su (et non *si j’aurais su), je ne serais pas venu .<br />Elle se demandait s’il viendrait .<br />Elle est si sérieuse qu’on ne peut jamais la faire rire .<br />"
"tu","you","you, thou","vous, tu, on, te, toi, tu, toi","tu es, si tu veux, Comment vas-tu?, Qu'est-ce que tu fais?, Qu'est-ce que tu dis?, Qu'est-ce que tu as dit?","Pronom personnel masculin et féminin de la deuxième personne du singulier. Tu est toujours sujet du verbe.<br />","Tu chantes bien .<br />"
"dors","sleep","sleep, slumber, be asleep","dormir, coucher, sommeiller, pieuter, sommeiller, dormir, passer son temps à dormir, dormir, être endormi","aller dormir, bien dormir, envie de dormir, dormir un peu, dormir tard, qui a envie de dormir, dormir profondément","Se reposer, être dans le sommeil.<br />Demeurer inactif, non productif.<br />","Ils dorment depuis deux heures .<br />Des capitaux qui dorment dans un bas de laine .<br />"
"seul","alone","only, alone, single, sole, lonesome, mere, lonely, unaccompanied, bachelor, only one, lone, very","seul, unique, seul, unique, seul, célibataire, individuel, particulier, singulier, unique, seul, célibataire, solitaire, seul, isolé, tout seul, simple, seul, pur, solitaire, seul, isolé, perdu, non accompagné, seul, sans accompagnement, célibataire, seul, seul, seul, solitaire, très, bien, tout, exactement, seul, effectivement","isolé, exclusif, unique, pur, isolé, exclusif, unique, pur, unique, solitaire, seulement, uniquement, mais, seulement, uniquement, rien, uniquement, seulement, seulement, exclusivement, mais, uniquement, seulement, que, exclusivement, un, un, tout seul, le seul, Je suis seul., se débrouiller tout seul, vivre seul, Dieu seul sait, seul à seul, Je veux être seul.","Unique.<br />Solitaire.<br />Seulement.<br />Une seule personne, la seule personne.<br />","C’est un homme seul .<br />Seuls de bons résultats pourront nous permettre de continuer .<br />Elle est la seule à oser la contredire .<br />"
"ce","this","this, it, that, that","cette, ce, cet, ces, ceci, celui-là, il, elle, le, ce, cela, la, que, qui, ce, celle, celui, cela, ce, cette, cet, ces","ce soir, en ce moment, en ce qui concerne, dans ce cas, pendant ce temps, ce matin, jusqu'à ce que, Qu'est-ce que c'est?, sur ce, à ce sujet","Ce pronom démonstratif invariable représente un nom, un infinitif, une proposition. Il désigne la personne ou la chose dont on parle.<br />SUJET IMPERSONNEL.<br />Ce + consonne.<br />C’ + voyelle.<br />C’est + nom au singulier.<br />C’est + pronom. Les pronoms singuliers, moi, toi, lui, elle, et les pronoms pluriels, nous, vous.<br />C’est + que.<br />C’est + quantité.<br />Ce sont + nom au pluriel.<br />Ce sont + eux, elles.<br />Ce ne sont pas + eux, elles.<br />COMPLÉMENT DIRECT.<br />Cela.<br />","Faites ce que je vous dis et non ce que je fais .<br />Ce sera une belle journée .<br />C’était hier. Ç’aurait pu être très agréable .<br />C’est une jolie maison .<br />C’est nous qui viendrons .<br />C’est à compter de demain que les prix augmentent .<br />C’est 5&nbsp;$ le kilo .<br />Ce sont des tulipes .<br />Ce sont elles qui ont le mieux répondu .<br />Ce ne sont pas eux qui ont payé .<br />Le gouvernement veut accroître la présence du français dans Internet : pour ce faire, il subventionnera la production d’outils informatiques en français .<br />"
"soir","evening","evening, eve, dusk","soir, soirée, couche, couchée, temps de couchée, veille, soir, crépuscule, soir, nuit tombante","soirée, soirée, soirée, après-midi, soirée, nuit, ce soir, hier soir, cours du soir, un soir, chaque soir, repas du soir, du matin au soir, du soir","Fin du jour.<br />","Un beau soir d’été .<br />"
"parmi leurs pleurs d’aurore","among their dawn crying","","","","",""
"parmi","among","among, amongst, amid, amidst, midst, in the midst of","entre, parmi, chez, entre, parmi, chez, au milieu de, parmi, au milieu de, à la suite de, parmi, au milieu de, à la suite de, parmi, au milieu de, au cours de, au milieu de, parmi, au cours de","","Au milieu de.<br />","Il est heureux d’être parmi les personnes retenues, parmi vous, parmi la minorité des élus .<br />"
"leurs","their","their","leur, leurs, à eux","les leurs","",""
"pleurs","tears","tears, crying, wailing","larmes, pleurs, pleurs, cris, pleurs, gémissements, hurlement, vagissements, plaintes","pleur, en pleurs","",""
"d'aurore","dawn","","","","",""
"et si tu me laisses dans tes bras","and if you let me in your arms","","","","",""
"me","me","me, myself","me, moi, me, mon état, moi-même","il me semble, il me semble que, je me sens mieux, Je ne me sens pas bien., Je me sens malade., Je me suis perdu., Merci de me dire où descendre., si je puis me permettre, il me plaît, cela me dépasse","Pronom personnel masculin et féminin de la première personne du singulier. Me ne s’emploie que devant un verbe ou après le verbe à l’impératif, où il s’élide devant en ou y.<br />","Tu me donnes un livre .<br />"
"laisses","leashes","leave, allow, let, abandon, park, forget, let go, quit, dismiss, put down","laisser, quitter, partir, abandonner, déposer, oublier, permettre, laisser, autoriser, accorder, admettre, allouer, louer, laisser, permettre, laisser faire, abandonner, renoncer à, laisser, délaisser, se désister de, stationner, se garer, laisser, abandonner, oublier, laisser, se faire oublier, abandonner, laisser tomber, laisser partir, laisser, libérer, quitter, arrêter, cesser de, abandonner, démissionner, laisser, rejeter, licencier, congédier, révoquer, débouter, laisser, déposer, poser, inscrire, abattre, placer, laisser","léguer, fournir, partir, donner, permettre, croire, prendre, oublier, amener, abandonner, arrêter, tenir compte, réserver, louer, léguer, donner, transmettre, fournir, partir, donner, permettre, pourvoir, admettre, partir, donner, donner, tolérer, permettre, autoriser, admettre, permettre, croire, donner, permettre, admettre, permettre, autoriser, prendre, obtenir, être, avoir, devoir, tenir, permettre, devenir, recevoir, rendre, oublier, amener, conduire, partir, donner, causer, diriger, aboutir, résulter, partir, quitter, donner, donner, offrir, permettre, accorder, autoriser, admettre, abandonner, arrêter, tenir compte, donner, considérer, permettre, admettre, partir, rester, quitter, donner, réserver, assigner, donner, convenir, adapter, permettre, autoriser, allouer, attribuer, partir, donner, confier, charger, louer, permettre, fournir, partir, léguer, communiquer, donner, apporter, entendre, accorder, laisser tomber, laisser faire, laisser passer, se laisser aller, laisser reposer, laisser entrer, laisser partir, laisser aller, laisser entendre, laisser-passer","Quitter.<br />Ne pas prendre.<br />Transmettre.<br />Ne pas supprimer.<br />Ne pas empêcher.<br />Être l’objet d’une action.<br />","J’ai laissé ma bicyclette et j’ai préféré marcher .<br />Il a laissé sa fortune à ses petits-enfants .<br />La traductrice a laissé certains mots anglais dans son texte .<br />Laisse-nous jouer dehors encore un peu, maman, s’il te plaît .<br />Boris a laissé cet ami .<br />"
"dans","in","in, into, within, on, inside, during, along, aboard","dans, en, à, chez, dedans, au bout de, dans, en, dedans, de très près, dans, à moins de, sous, dans les limites, selon, à l'intérieur de, sur, dans, par, au bord de, dans, à l'intérieur de, pendant, durant, en, au cours de, dans, lorsque, le long de, sur, dans, avec, à bord, dans","dan, dans le but de, dans ce cas, dans le monde entier, dans la mesure où, dans tous les cas, dans l'attente, partout dans le monde, dans le cas contraire, dans la nature, dans une heure","Cette préposition marque :.<br />Un lieu.<br />Le temps.<br />Une situation.<br />Une tendance, une intention.<br />","Mettre ses clés dans sa poche .<br />Nous comptons terminer dans un an .<br />Dans le doute, il vaut mieux s’abstenir .<br />Dans l’intérêt de notre groupe .<br />"
"tes","your","your, your, thy","votre, vos, tes, ton, ta, votre, vos, tes, ton, ta, à vous, tes, ton, ta","","Déterminant possessif pluriel de la deuxième personne du singulier qui détermine le nom en indiquant le « possesseur » de l’objet désigné. Il s’accorde en genre et en nombre avec le nom déterminé.<br />Le déterminant possessif s’accorde en personne avec le nom désignant le « possesseur ». Ainsi, le déterminant possessif tes renvoie à un seul « possesseur » de plusieurs êtres, de plusieurs objets.<br />","Tes jouets .<br />Fanny, joue avec tes animaux! (un seul possesseur) .<br />"
"bras","arm","arm, branch, jib, handle, web","bras, branche, arme, manche, armes, blason, branche, succursale, section, embranchement, rameau, bras, foc, bras, poignée, manche, anse, manivelle, bras, portant, toile, réseau, tissu, palmure, lacis, bras","accoudoir, arme, épaule, manche, accoudoir, désarmement, arme, arme, b, main, épaule, ajutage, branche, main, manche, arme, manchon, avant bras, bras de fer, croiser les bras, bras de levier, serrer dans les bras, gros bras, bras de mer, J'ai mal au bras., sous le bras, lever le bras","Membre supérieur de l’être humain, qui est rattaché à l’épaule.<br />","Ses bras sont musclés .<br />"
"je t’attends, boulevard saint-laurent","I expect you, Boulevard Saint-Laurent","","","","",""
"je","I","I","je, moi","iode, je ne sais pas, je vous en prie, je suis désolé, je regrette, je pense que, je vous en pris, si je pouvais, je crois que oui, je vais mieux, je me sens mieux","Pronom personnel masculin et féminin de la première personne du singulier, qui est toujours sujet du verbe.<br />","Je fais de la bicyclette, je lis .<br />"
"t'attends","t'attends","","","","",""
"boulevard","boulevard","boulevard, avenue, parade","boulevard, rue, boulevard, route, avenue bordée d'arbres, allée bordée d'arbres, parade, défilé, revue, étalage, boulevard","avenue","Abréviations bd , b d ou boul . (seule la dernière forme s’écrit avec un point).<br />Artère à grand débit de circulation reliant diverses parties d’un ensemble urbain et comportant habituellement au moins quatre voies, souvent séparées par un terre-plein (Recomm. off.).<br />","Nous habitons boulevard des Laurentides, alors que nos amis louent un appartement sur le boulevard Saint-Laurent .<br />"
"saint","saint","saint, holy, sacred, saintly, blessed, pious, saint, St.","saint, saint, sacré, sacré, saint, religieux, sacral, intangible, saint, de saint, plein de bonté, béni, saint, sacré, pieux, religieux, saint, cagot, saint, saint","sacré, angélique, sacré, sacré, intangible, angélique, sacré, ange, sacré, idéal, ange, sacré, idéal, apothéose, parangon, saint patron, lieu saint, sacro-saint","Abréviations S t , S te , S ts , S tes (saint, sainte, saints, saintes).<br />Qui est conforme à la loi divine, qui est consacré à Dieu.<br />Personne canonisée.<br />","Les lieux saints, l’Écriture sainte .<br />Une dévotion à sainte Thérèse de l’Enfant-Jésus .<br />"
"laurent","laurent","","","","",""
"on s’est vus deux par deux","we saw each other two by two","","","","",""
"on","we","we, you, they","nous, on, vous, tu, on, te, toi, ils, elles, on, eux","on peut, on verra, on y va, comme on dit, on ne peut pas, on sait que, on sait, sur qui on peut compter, Ça fait longtemps qu'on ne s'est pas vu., qu'on doit","Pronom indéfini de la troisième personne du singulier.<br />D’une façon indéfinie au sens de « tout le monde, n’importe qui ».<br />Dans les proverbes au sens de « chacun ».<br />Dans la langue familière ou orale, le pronom on peut aussi remplacer les pronoms personnels :.<br />Pour désigner l’auteur inconnu ou anonyme d’un renseignement.<br />Anglicisme pour marche (Recomm. off.).<br />","On a sonné? À cette question que tu as posée, qu’a-t-on répondu?<br />On n’est jamais si bien servi que par soi-même .<br />On m’a dit que les employés étaient mécontents .<br />"
"s'est","has","","","","",""
"vus","seen","","","","",""
"deux","two","two, deuce","deux, deuxième, diable, deux, querelle","d'eux, deux fois, tous les deux, deux cent, deux fois par semaine, deux fois plus, entre les deux, deux semaines, un sur deux, deux personnes, deux heures","Nombre deux.<br />Un plus un.<br />Deuxième.<br />","Des deux de trèfle et de cœur .<br />"
"par","by","by, per, through, via, to, on, out of, par","par, de, selon, à, près de, suivant, par, suivant, comme, par, à travers, via, au travers, par l'entremise, via, par, à, de, pour, vers, sur, par, sur, dans, par, au bord de, de, hors de, par, en dehors de, par, pair, égalité, normale","une, un, an, par contre, par ailleurs, par conséquent, par exemple, par hasard, par rapport à, par terre, par la suite, par jour, une fois par semaine","La préposition marque une relation :.<br />De lieu . À travers.<br />De temps . Au cours de.<br />De distribution . Pour chaque.<br />De subdivision.<br />De cause.<br />D’ agent.<br />D’ instrument, de moyen.<br />De manière.<br />","Passer par Trois-Rivières pour aller à Québec .<br />Par une belle nuit étoilée .<br />Il gagne 1000&nbsp;$ par semaine .<br />Répartir ces animaux par classes et sous-classes .<br />Engourdi par le froid .<br />Ce roman a été écrit par une jeune femme .<br />Voyager par avion .<br />Classer des données par ordre alphabétique .<br />"
"je sais, tu es pris, amoureux","I know, you're caught, love","","","","",""
"sais","know","know, see, realize, be aware, figure out, sort out, ken","savoir, connaître, faire savoir, reconnaître, souffrir, se présenter, voir, découvrir, savoir, visiter, regarder, apercevoir, réaliser, comprendre, savoir, prendre conscience, se rendre compte de, penser, savoir, savoir, résoudre, décider, arriver à comprendre, bien calculer, savoir, ranger, comprendre, savoir, connaître, concevoir, saisir","connaître, baiser, croire, éprouver, piéger, connaître, baiser, aimer, faire l'amour, foutre, niquer, enconner, avoir, fourrer, connaître, enculer, croire, connaître, homologuer, reconnaître, éprouver, vivre, connaître, demeurer, piéger, savoir faire, à savoir, savoir-faire, savoir-vivre, faire savoir, à savoir que, bon à savoir, savoir vivre, il est important de savoir","Avoir la connaissance de, posséder une science ou un art.<br />Pouvoir, avoir la possibilité de.<br />Être apte à, avoir le talent, la force de faire quelque chose.<br />Connaître l’existence de.<br />Connaître sa situation.<br />Être su.<br />","Elle sait répartir les tâches, tu sais écouter .<br />Il sait une petite clairière dans la forêt .<br />Elle sait lire et compter .<br />Je saurai terminer ce long travail .<br />"
"es","es","","","","En.<br />","Un baccalauréat ès arts, une maîtrise ès sciences .<br />"
"pris","taken","taken","pris, occupé","je vous en pris, être pris, pris sur le vif, pris de vertige","Occupé.<br />Atteint de.<br />","Elle est très prise en ce moment .<br />Il est pris d’une pneumonie .<br />"
"amoureux","in love","in love, enamored, amorous, amative, fond, amatory, enamoured, lover, sweetheart, suitor, follower","amoureux, amoureuse, épris, amoureux, amoureux fervent, amoureux, amoureux, amoureux, tendre, indulgent, amoureux, galant, épris, amoureux, amoureux fervent, amant, amoureux, amateur, amoureux, petite amie, petit ami, bien-aimé, bien-aimée, prétendant, soupirant, amoureux, galant, plaideur, disciple, partisan, accompagnateur, admirateur, amoureux, servant","amoureuse, aimant, romantique, amoureuse, fou, aimant, épris, aimant, chaud, affectueux, romantique, amant, éventail, amour, amant, éventail, amant, amour, proche, tomber amoureux, être amoureux, tomber amoureux de, triangle amoureux, amoureux fervent, amoureux de la nature, ébats amoureux","Qui éprouve de l’amour ou qui est enclin à l’amour.<br />Passionné de.<br />","Il est follement amoureux d’elle .<br />Elle est amoureuse de la peinture .<br />"
"mais j’ai tant dansé pour toi","but as I danced for you","","","","",""
"mais","but","but, although, yet, only, probably","mais, bien que, mais, malgré que, pourtant, mais, cependant, néanmoins, malgré tout, seulement, mais, probablement, mais, selon toute probabilité, peut-être","tôt ou tard, seul, cependant, tôt ou tard, fin, éventuellement, à l'heure, encore, pourtant, finalement, seul, uniquement, seulement, que, exclusivement, cependant, simplement, uniquement, seulement, que, sauf, maïs, mai, mais enfin, mais bien sûr, mais bien, épi de mais","Cette conjonction introduit une idée contraire, une restriction, une objection.<br />","Il a une bonne formation, mais il n’a pas l’expérience voulue .<br />"
"j'ai","I have","","","j","",""
"tant","so","so such","tant","durement, cruellement, mal, aussi, puisque, même, également, quand, que, comme, tant pis, tant que, en tant que, tant mieux, tant de, en tant que tel, tant bien que mal, tant de fois, tant que ça, en tant que personne","Tellement, en si grande quantité.<br />Tant de + nom au pluriel. Une telle quantité de.<br />","Alain a tant de livres qu’il a acheté un appartement pour les y ranger .<br />Tant de pommes sont tombées au cours de l’orage que nous n’avons pu toutes les ramasser .<br />"
"pour te gagner, mon roi","to save you, my king","","","","",""
"gagner","win","win, gain, acquire, earn, save, make, get, benefit, win over, score, pick up, eke out, reap, come by, carry, make profit, pull off, get the better of, come off the best, grant, carry the day","gagner, remporter, obtenir, triompher, remporter la victoire, prévaloir, gagner, obtenir, acquérir, profiter, se procurer, faire de profit, acquérir, obtenir, prendre, gagner, gagner, mériter, toucher, économiser, sauver, sauvegarder, gagner, épargner, conserver, faire, effectuer, fabriquer, créer, gagner, préparer, obtenir, avoir, trouver, devenir, sortir, gagner, profiter, gagner, faire du bien, acquitter, se trouver bien, gagner, convaincre, marquer, marquer des points, compter, gagner, inciser, instrumenter, ramasser, prendre, reprendre, capter, capter, gagner, gagner, économiser, recueillir, moissonner, gagner, faucher, gagner, obtenir, rendre visite, se produire, porter, transporter, poursuivre, emporter, conduire, gagner, gagner, enlever, réussir, réaliser, gagner, démarrer, surmonter, gagner, commencer à aller mieux, triompher, s'améliorer, gagner, accorder, octroyer, consentir, attribuer, concéder, gagner, gagner, l'emporter","avancer, obtenir, recruter, mériter, aider, réussir, atteindre, avancer, acquérir, remporter, obtenir, acquérir, recruter, courtiser, mériter, mériter, faire, obtenir, comprendre, réaliser, ouvrir, rendre, aider, bénéficier, avantager, favoriser, réussir, parvenir, succéder, gagner son bifteck, arriver, atteindre, parvenir, aboutir, arriver, gagner du temps, gagner de l'argent, gagner sa vie, gagner du terrain, gagner un prix","Obtenir.<br />Être vainqueur dans.<br />Arriver à convaincre quelqu’un.<br />Avoir avantage à.<br />Être le vainqueur.<br />","Il a gagné le cœur de cette personne .<br />Il a gagné (et non *s’est mérité, *a mérité) le premier prix .<br />C’est notre équipe qui a gagné le tournoi .<br />"
